smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85
CN(C)C(N)=NC(=N)N,-0.04061533,0.0502261,0.043748766,-0.07803044,0.067235574,4.980713e-06,8.5589476e-05,0.021954551,-0.11499108,-0.010137069,0.016550697,0.030424379,-0.016064178,-0.080314785,-0.013260478,-0.115176454,0.091770634,0.03383544,0.039849866,0.04563482,-0.079603955,-0.0055905487,-0.07918547,-0.087795265,0.09165707,0.013850993,-0.11242324,0.05072965,-0.07240025,-0.010912001,0.028611938,-0.028327286,-0.036922656,0.005607224,0.03215985,-0.039355166,0.011522803,0.021310661,0.06772492,-0.031885564,0.003072895,-0.04328995,0.05850918,-0.09546972,-0.019900147,0.0641398,-0.010788488,0.09389821,-0.026446186,-0.044840805,0.057826616,0.0126239685,0.07353519,0.0048659593,0.038199604,-0.074100785,-0.12998438,-0.05942847,0.08489972,0.025840186,0.066632956,0.10170485,-0.008318536,-0.13010864,0.07109273,0.014684633,0.068380386,0.05431,-0.11860183,-0.017851016,0.03188631,0.049514953,-0.053166237,-0.046547513,-0.015875585,0.03510791,0.022549922,0.11472535,-0.003121294,0.0026280805,-0.006047748,0.017372329,0.007746959,-0.06089586,-0.04329246,-0.048754156
C(=Nn1cnnc1)c1ccncc1,-0.040641196,0.050207667,0.04374361,-0.07803938,0.06721403,1.1176802e-05,6.0870778e-05,0.021927584,-0.11499766,-0.01011497,0.016509088,0.03044273,-0.016049512,-0.080333054,-0.0132468715,-0.11514869,0.09174816,0.033817217,0.039847337,0.045646492,-0.079600014,-0.005588934,-0.0791897,-0.08780095,0.09167001,0.013845714,-0.11241948,0.050714497,-0.07241428,-0.010907071,0.028596835,-0.028331205,-0.03692925,0.005577964,0.03217475,-0.039334267,0.011528933,0.02133441,0.06774861,-0.031887174,0.003080245,-0.04331307,0.05848224,-0.09546265,-0.019912189,0.064130805,-0.010799768,0.09387858,-0.026432134,-0.044854525,0.057847954,0.012592896,0.07358029,0.0048669986,0.038169302,-0.074107476,-0.12998594,-0.05941961,0.08491026,0.025872678,0.066649035,0.101695865,-0.008324113,-0.13009201,0.07109788,0.014671226,0.0683979,0.05428045,-0.118600234,-0.017838078,0.031888846,0.049506553,-0.053192575,-0.04652948,-0.015897628,0.03511457,0.022549327,0.11471315,-0.003134746,0.0026245983,-0.0059971996,0.01739318,0.0077666566,-0.06090272,-0.043283924,-0.04874698
N=C(Nc1ccccc1)Nc1ccccc1,-0.04063523,0.050209284,0.043744136,-0.078029424,0.06723155,1.36895105e-05,6.981054e-05,0.021928823,-0.11499456,-0.010116881,0.016521234,0.0304383,-0.016060147,-0.0803304,-0.013250364,-0.11516424,0.09174912,0.03382044,0.039848078,0.045637943,-0.079603516,-0.005598558,-0.07918055,-0.087800205,0.09166168,0.013851366,-0.11241615,0.050718125,-0.07241168,-0.010901757,0.02861455,-0.028328657,-0.036913596,0.0055843396,0.032163773,-0.03933087,0.011523016,0.021328043,0.0677381,-0.031890646,0.0030801296,-0.04330416,0.0584937,-0.09545538,-0.019911885,0.06413983,-0.010793696,0.09388429,-0.026440416,-0.044847555,0.057846047,0.012591252,0.07356511,0.0048646405,0.03817539,-0.07410498,-0.12998086,-0.05941824,0.084908724,0.025867615,0.06664496,0.10169636,-0.0083261505,-0.13010125,0.071087256,0.014673228,0.06839086,0.054288056,-0.118591554,-0.017847644,0.031897143,0.04950688,-0.053192075,-0.046537206,-0.015892752,0.03511232,0.022547586,0.114715666,-0.0031199101,0.0026293416,-0.0060110167,0.017394496,0.007755471,-0.060896583,-0.04329224,-0.048747472
CC(N)C=N,-0.040610038,0.05023868,0.043748826,-0.07801953,0.06724903,6.3842162e-06,8.475734e-05,0.021960571,-0.11498136,-0.010140484,0.016556647,0.030409072,-0.016070738,-0.080307305,-0.013248369,-0.11519554,0.091795206,0.033852696,0.039851405,0.045625623,-0.07959448,-0.0055970736,-0.0791831,-0.08779721,0.09166297,0.013859754,-0.11242086,0.05074677,-0.07239009,-0.010910599,0.028612755,-0.02832888,-0.036928423,0.0056068935,0.03214204,-0.0393606,0.011501571,0.021302925,0.06772315,-0.0318827,0.0030670352,-0.043293104,0.058517165,-0.095474176,-0.019899929,0.0641392,-0.010790424,0.09389211,-0.026445273,-0.044843443,0.057819467,0.012638312,0.07351795,0.004870806,0.03821472,-0.074086,-0.12999713,-0.059439555,0.084893614,0.02583763,0.06663851,0.10169048,-0.0083150305,-0.13010836,0.07111236,0.014692537,0.06837004,0.054309987,-0.11858708,-0.017842617,0.03189101,0.049508154,-0.053158816,-0.04655791,-0.01586967,0.03510287,0.022555996,0.11472429,-0.0031260978,0.002620142,-0.0060594827,0.017367158,0.0077405674,-0.060889497,-0.04328294,-0.048762634
Cc1ccc2ccccc2n1,-0.040633008,0.050220855,0.043742344,-0.07802741,0.06723334,1.1929311e-05,7.4203126e-05,0.021933883,-0.11498647,-0.0101195695,0.016529026,0.030430358,-0.01606489,-0.0803235,-0.01324719,-0.11516701,0.091762245,0.03383361,0.039846785,0.045628317,-0.079605326,-0.0056075417,-0.07917805,-0.08780376,0.09166297,0.013846595,-0.11241695,0.05073502,-0.072404735,-0.010904366,0.028621105,-0.028334592,-0.036916763,0.0055895685,0.03216474,-0.039340228,0.011524187,0.021324838,0.06773249,-0.031890795,0.0030746683,-0.0432935,0.058502145,-0.09547147,-0.019914556,0.0641343,-0.010786949,0.09388822,-0.026442125,-0.044833582,0.057844028,0.012612389,0.073551044,0.0048683435,0.03818857,-0.074103296,-0.12998241,-0.059422962,0.08489251,0.02585747,0.06663333,0.1017023,-0.0083195865,-0.13010052,0.071092844,0.014683588,0.06838385,0.054294802,-0.1185935,-0.017844165,0.031896673,0.049510434,-0.053191997,-0.046541885,-0.015887931,0.03511519,0.022547284,0.11472606,-0.0031287502,0.0026234472,-0.006022159,0.017384997,0.0077498113,-0.060893454,-0.04328523,-0.04875081
Cc1ccc(N)cc1C,-0.040622648,0.05023114,0.043741584,-0.07802205,0.0672443,9.924173e-06,8.414546e-05,0.021947421,-0.11499179,-0.01013556,0.016543675,0.030421106,-0.016066816,-0.08031557,-0.013247823,-0.11517921,0.09177879,0.03384093,0.0398511,0.045628577,-0.079600036,-0.0056030583,-0.07918084,-0.08780064,0.091656886,0.013857425,-0.112416364,0.05073571,-0.072396025,-0.010905528,0.028616788,-0.028328143,-0.036918335,0.0055990554,0.03215041,-0.039349757,0.011511851,0.021312535,0.0677247,-0.03188717,0.0030731559,-0.04329368,0.058512516,-0.09546615,-0.019906335,0.064143844,-0.010784026,0.0938914,-0.026446234,-0.044835836,0.057828315,0.01262059,0.07353182,0.004869122,0.03820046,-0.07409411,-0.12998888,-0.05943124,0.084893726,0.025846321,0.06663447,0.10169889,-0.008320108,-0.13010652,0.07109617,0.014682469,0.068380415,0.05430409,-0.118586585,-0.017846284,0.03189732,0.049512204,-0.053175077,-0.04655141,-0.015877306,0.035107676,0.022550248,0.11472459,-0.0031263456,0.0026242519,-0.006041132,0.017378785,0.0077449996,-0.06089207,-0.043286286,-0.048752308
c1ccc2c(c1)ncn2CCCCn1cnc2ccccc21,-0.040648483,0.050208397,0.043738935,-0.07804568,0.06721051,1.472421e-06,6.1424915e-05,0.021916177,-0.11499644,-0.010108858,0.016506629,0.030448291,-0.016049381,-0.08034672,-0.0132509675,-0.115140475,0.091740996,0.033806466,0.039849367,0.04564563,-0.07961059,-0.005592499,-0.079187766,-0.08779909,0.09166612,0.01384455,-0.11242589,0.0507062,-0.07242142,-0.010909695,0.028602447,-0.028327703,-0.036926128,0.0055803675,0.03219038,-0.039328996,0.011532143,0.021334708,0.067744225,-0.03188715,0.0030833818,-0.04331993,0.058479335,-0.09544898,-0.019914638,0.06413038,-0.010798718,0.09387645,-0.026436262,-0.04485149,0.05786402,0.012582393,0.0735865,0.004864976,0.038159523,-0.07411373,-0.12998109,-0.059410855,0.08490789,0.025875352,0.06664229,0.10169391,-0.00832193,-0.13009462,0.07108876,0.0146654,0.06840666,0.054277293,-0.11859916,-0.017841851,0.03189432,0.04950752,-0.05318998,-0.046527006,-0.015907891,0.035111807,0.022541985,0.11471228,-0.0031263512,0.0026361896,-0.0059979707,0.01740274,0.0077666603,-0.060905382,-0.043297485,-0.048742827
CNN,-0.040605213,0.05023498,0.04375691,-0.07802659,0.06724356,3.5120174e-06,8.983305e-05,0.021962583,-0.114983074,-0.010147154,0.016573476,0.03040909,-0.016073644,-0.08030687,-0.01325229,-0.11519955,0.09179734,0.033848256,0.039841406,0.04562356,-0.07960015,-0.005589552,-0.07918985,-0.08779746,0.091668256,0.013860894,-0.11241979,0.05074392,-0.07239487,-0.010910574,0.02860927,-0.028333776,-0.03692878,0.005632579,0.03214967,-0.039372433,0.011502799,0.021302689,0.06772643,-0.031890906,0.0030663237,-0.04328598,0.05851444,-0.09547521,-0.01989804,0.06413663,-0.010793035,0.09390168,-0.026448168,-0.044843987,0.0578122,0.012647073,0.07351722,0.0048668645,0.038222,-0.07407813,-0.12999488,-0.059446633,0.0849047,0.0258283,0.0666384,0.10169846,-0.008314893,-0.13011384,0.07111415,0.014697119,0.06836288,0.05431363,-0.11859723,-0.01784932,0.031890612,0.04950116,-0.05315414,-0.046566132,-0.015861873,0.03509542,0.022556867,0.114723995,-0.0031243842,0.0026200945,-0.006062992,0.01736607,0.0077365283,-0.060894497,-0.043286014,-0.048766226
Nc1ncnc2nc[nH]c12,-0.040632665,0.05020978,0.043746516,-0.07803507,0.067217626,1.056958e-05,6.858166e-05,0.021933489,-0.115004055,-0.010123879,0.016516522,0.030440427,-0.016047448,-0.08032892,-0.01324819,-0.11515488,0.09175244,0.033815496,0.039844543,0.04564563,-0.079597786,-0.00558191,-0.07918914,-0.08780291,0.09166623,0.01384943,-0.11241697,0.05071462,-0.072416715,-0.010907263,0.028598193,-0.028334897,-0.036927417,0.005589372,0.032172054,-0.03933551,0.011527285,0.02132726,0.067743175,-0.03189314,0.0030813552,-0.04331145,0.058480836,-0.09546324,-0.019906018,0.06413621,-0.0108011495,0.09388326,-0.026437134,-0.04485108,0.057839476,0.012598731,0.07356944,0.0048639923,0.03817113,-0.07410908,-0.12998745,-0.05942279,0.084913254,0.025870536,0.066649586,0.101699814,-0.008321777,-0.13009053,0.07110047,0.014667095,0.06839359,0.05428454,-0.11859764,-0.017839586,0.031887077,0.04950939,-0.053187765,-0.046537556,-0.0158947,0.03511183,0.022546625,0.11471072,-0.0031265784,0.002621932,-0.006006807,0.017388621,0.007769792,-0.060904443,-0.043290548,-0.04874716
CCc1cccc(C)c1N,-0.040623523,0.05022922,0.043742105,-0.078022145,0.06724362,9.800307e-06,8.314196e-05,0.021946188,-0.11499109,-0.010132798,0.01654299,0.030422404,-0.016066879,-0.080318674,-0.013249127,-0.11517754,0.091775,0.033839405,0.03985145,0.04563013,-0.079599574,-0.0056026205,-0.079181224,-0.087799445,0.091657184,0.013857405,-0.11241706,0.050733887,-0.0723961,-0.01090559,0.028617954,-0.02832903,-0.03691668,0.005597137,0.0321522,-0.03934698,0.011512272,0.021312855,0.06772572,-0.0318872,0.0030734986,-0.043296088,0.058509603,-0.09546362,-0.019906979,0.064144164,-0.010786369,0.093889564,-0.02644711,-0.04483795,0.05783049,0.012615485,0.07353572,0.0048703365,0.03819755,-0.07409562,-0.12998769,-0.059429068,0.08489655,0.02584862,0.06663674,0.10169815,-0.008322172,-0.13010593,0.0710941,0.014681746,0.06838123,0.054302,-0.11858656,-0.0178466,0.03189796,0.0495116,-0.05317686,-0.046551645,-0.015878886,0.035109,0.022549655,0.11472254,-0.0031250324,0.002626339,-0.0060379617,0.017381726,0.0077465633,-0.060892224,-0.043288585,-0.048751008
CCN1CCCC1CN,-0.04061777,0.050236695,0.0437454,-0.078023955,0.06724577,-3.5809353e-06,8.526305e-05,0.021952756,-0.114987195,-0.010135827,0.01655352,0.03041849,-0.01606857,-0.08031766,-0.013255484,-0.115187444,0.09178303,0.033844627,0.039848447,0.045622863,-0.079606935,-0.005590817,-0.07918998,-0.08779884,0.09165799,0.013856812,-0.112424836,0.050745625,-0.072396554,-0.0109134,0.02860947,-0.028327249,-0.03692189,0.005618279,0.03216228,-0.03936087,0.0115077365,0.021303754,0.06772703,-0.031883594,0.0030750707,-0.04329907,0.058512244,-0.095462255,-0.019898849,0.06413996,-0.010791094,0.09388961,-0.02645608,-0.044846553,0.057826266,0.012621999,0.07352763,0.004871778,0.038208388,-0.074086584,-0.1299929,-0.059440386,0.08490005,0.025836352,0.06663729,0.10169275,-0.008319788,-0.13011084,0.07110717,0.014686004,0.06837319,0.054310672,-0.11859223,-0.017843815,0.031895936,0.049505677,-0.05316233,-0.0465589,-0.015870716,0.035100628,0.022550553,0.11472225,-0.0031236578,0.0026301434,-0.0060473643,0.017376829,0.0077424753,-0.060893707,-0.04328967,-0.048754156
c1ccc(N2CCNCC2)cc1,-0.040630877,0.050220102,0.043748066,-0.07802885,0.067237385,1.13579445e-05,7.571187e-05,0.021935098,-0.11498766,-0.010129283,0.016539017,0.030428387,-0.01606873,-0.08032208,-0.013248879,-0.11517252,0.09176315,0.033833303,0.039850775,0.045632318,-0.07960292,-0.005599711,-0.07918161,-0.08779643,0.09166365,0.013853997,-0.112419106,0.050734315,-0.07240312,-0.0109029375,0.028612653,-0.028328858,-0.03691653,0.005598634,0.032157797,-0.03934625,0.011517301,0.021323761,0.06773425,-0.031889148,0.0030742437,-0.043297224,0.058507927,-0.09546405,-0.019910004,0.06413753,-0.010785902,0.0938884,-0.026440952,-0.04484466,0.057837635,0.012611182,0.07355027,0.004868977,0.038191527,-0.07409422,-0.12998539,-0.059426676,0.08490242,0.025851032,0.06664096,0.10169697,-0.008323975,-0.13010564,0.07109274,0.014684494,0.068380855,0.054298628,-0.11859329,-0.017849723,0.03189465,0.049507614,-0.05318386,-0.046546258,-0.015884042,0.035109222,0.022553084,0.11471976,-0.003126204,0.0026272368,-0.0060294084,0.017385062,0.0077423,-0.06089149,-0.04328315,-0.048751965
CN(C)CCCCN(C)C,-0.04061606,0.050235085,0.043750167,-0.0780296,0.06724702,-1.0752119e-05,8.754246e-05,0.021950997,-0.11498271,-0.010137377,0.016564716,0.030415855,-0.01607854,-0.08031836,-0.013261858,-0.11519678,0.09178274,0.033837117,0.03984622,0.045615897,-0.07961329,-0.0055848807,-0.079190105,-0.08779804,0.09165851,0.013852589,-0.11242922,0.050750807,-0.072403505,-0.0109168235,0.028608184,-0.028325692,-0.036919743,0.005642303,0.03217252,-0.03936794,0.011507902,0.02130636,0.06772728,-0.03188607,0.0030778572,-0.0432927,0.058519624,-0.095459685,-0.019893095,0.06413673,-0.01079341,0.093895346,-0.026457429,-0.0448463,0.057827607,0.012631224,0.073523626,0.0048649907,0.038218133,-0.074077785,-0.12999073,-0.059443127,0.084906854,0.025827292,0.06663932,0.101693556,-0.008318104,-0.13011852,0.07111093,0.014689201,0.06836576,0.054318123,-0.11859657,-0.017850174,0.031897124,0.049501278,-0.053154446,-0.0465646,-0.015867155,0.035092387,0.02255048,0.11472313,-0.0031152647,0.0026334887,-0.0060556084,0.017375441,0.0077354815,-0.060891643,-0.043293037,-0.04875789
N=C(N)Nc1nc2ccccc2[nH]1,-0.04063324,0.05020769,0.043744132,-0.07802962,0.06722894,1.0199379e-05,6.924663e-05,0.021931238,-0.11500142,-0.010117961,0.016514402,0.030437797,-0.016052384,-0.08033139,-0.013250697,-0.11516079,0.09174849,0.033812776,0.03984829,0.045642473,-0.07959764,-0.005591076,-0.07918291,-0.087804995,0.091659464,0.01385078,-0.11241746,0.050711606,-0.07241673,-0.010903221,0.02860421,-0.02832792,-0.03692294,0.0055791554,0.032168727,-0.039328944,0.011523636,0.021327592,0.0677416,-0.031889018,0.0030853152,-0.043309197,0.058485508,-0.095454365,-0.019905882,0.06414069,-0.010798789,0.093883514,-0.026437491,-0.04485193,0.057846367,0.012590295,0.07357031,0.004863072,0.038174585,-0.07410739,-0.1299848,-0.059417747,0.08491261,0.02587274,0.06665091,0.10169752,-0.008323431,-0.13009708,0.07109471,0.0146675045,0.06839692,0.05428515,-0.11859086,-0.017842868,0.031893995,0.049507335,-0.053190496,-0.046535797,-0.015895613,0.035114277,0.022545226,0.11471027,-0.003122924,0.0026288629,-0.0060050823,0.017392885,0.007764559,-0.060898982,-0.043293882,-0.048745546
NCCNCCCNCCN,-0.04061711,0.050233252,0.04375679,-0.07802664,0.067243926,-8.9863315e-06,8.73371e-05,0.02195295,-0.11498991,-0.010138286,0.016563918,0.03042199,-0.016071789,-0.080320805,-0.013264187,-0.11518937,0.0917807,0.033842538,0.039840296,0.04561612,-0.07961704,-0.0055789687,-0.07919449,-0.08779783,0.091655925,0.013855551,-0.11242976,0.05075236,-0.07240156,-0.010917615,0.028605007,-0.028330006,-0.03691387,0.005646774,0.032175284,-0.039371785,0.011508804,0.021301556,0.067727044,-0.03189036,0.0030763187,-0.04329732,0.058509134,-0.095459275,-0.019890834,0.064140506,-0.010793331,0.0938946,-0.026465826,-0.04484906,0.05781918,0.012625259,0.07352373,0.00487246,0.038213976,-0.074084,-0.12998946,-0.059446372,0.08491433,0.025824733,0.06663802,0.10169385,-0.00832336,-0.1301111,0.07111325,0.014686865,0.068361506,0.0543143,-0.11859927,-0.017849147,0.03189365,0.049502637,-0.053159066,-0.046568286,-0.01586581,0.035094067,0.022549538,0.11471999,-0.003116591,0.0026325276,-0.0060480163,0.017374927,0.00773698,-0.060892634,-0.043289587,-0.048748463
c1ccc(CN(Cc2ccccn2)c2nc(N(Cc3ccccn3)Cc3ccccn3)nc(N(Cc3ccccn3)Cc3ccccn3)n2)nc1,-0.040656812,0.050200693,0.043724895,-0.078045905,0.06719454,-6.5146014e-06,5.623279e-05,0.02191164,-0.11501222,-0.010099375,0.016478525,0.03046973,-0.016027544,-0.08036564,-0.0132626835,-0.11510752,0.0917104,0.03378123,0.039839063,0.045652,-0.07961878,-0.00556466,-0.07920198,-0.0878096,0.09165422,0.013838162,-0.11242903,0.050693743,-0.07243266,-0.010919781,0.028583739,-0.02833525,-0.036916427,0.0055840067,0.032232862,-0.039311558,0.01155635,0.021341546,0.06775637,-0.03187912,0.0031085797,-0.04334738,0.05844701,-0.09543294,-0.01990405,0.06413716,-0.010806236,0.0938638,-0.026453033,-0.044858903,0.057880092,0.012531423,0.07362192,0.0048738383,0.038134605,-0.07412819,-0.12997077,-0.059408247,0.084928185,0.025890904,0.06665675,0.10170675,-0.008338656,-0.13008511,0.07107773,0.01464007,0.06842948,0.054276455,-0.11860693,-0.017837794,0.0318897,0.04950496,-0.053202942,-0.04652898,-0.015919503,0.035124198,0.022523412,0.114696264,-0.0031213723,0.0026576007,-0.0059476346,0.017422885,0.0077989204,-0.06092692,-0.04331015,-0.048714016
c1cc(-c2cc(-c3ccncc3)c(-c3ccncc3)cc2-c2ccncc2)ccn1,-0.04065179,0.05020468,0.04373947,-0.07804237,0.067207664,2.4205074e-06,5.1842537e-05,0.021916004,-0.11499796,-0.01010704,0.016493365,0.030454822,-0.016039893,-0.080348924,-0.013249859,-0.11512912,0.091724895,0.03379856,0.03984012,0.045649014,-0.07960424,-0.0055837017,-0.07919173,-0.08780872,0.09166819,0.01384234,-0.11241893,0.050703187,-0.07242463,-0.01090439,0.028596418,-0.028334178,-0.036920816,0.0055739256,0.032198224,-0.039323676,0.011541843,0.021342002,0.067757174,-0.031887643,0.0030897819,-0.04332518,0.05846348,-0.095453516,-0.019917773,0.06412968,-0.010801825,0.09387554,-0.02644223,-0.04485362,0.05786521,0.012560518,0.07359826,0.004870206,0.038146965,-0.07411538,-0.12997742,-0.059411958,0.08491169,0.025884444,0.0666538,0.10170554,-0.008326001,-0.13008341,0.07108723,0.0146631235,0.068409994,0.05427524,-0.11860184,-0.017833002,0.031887565,0.049499743,-0.05320838,-0.04652286,-0.015909154,0.03511938,0.022536108,0.11470657,-0.0031252075,0.0026339982,-0.0059673265,0.017410496,0.0077857072,-0.060915604,-0.043296367,-0.04873529
CC(CCN(C)C)N(C)C,-0.04061596,0.05023881,0.04374859,-0.07802883,0.06724669,-8.014031e-06,8.6128246e-05,0.021952571,-0.114980794,-0.010138472,0.016561097,0.030415148,-0.016075946,-0.08031649,-0.013259174,-0.11519334,0.09178396,0.033842538,0.03984864,0.045618314,-0.07960998,-0.0055864975,-0.07919016,-0.08779633,0.09165929,0.013852753,-0.112429515,0.05075183,-0.072398074,-0.010917237,0.02860735,-0.028326333,-0.036922224,0.0056308396,0.032168522,-0.03936653,0.011510499,0.021305915,0.06772685,-0.031881504,0.0030755028,-0.043294296,0.058520064,-0.09546495,-0.019895056,0.06413493,-0.010790045,0.09389387,-0.026455078,-0.044846613,0.057828527,0.01263109,0.07352474,0.004868772,0.038217552,-0.07408169,-0.12999287,-0.059440896,0.0849011,0.025827903,0.06663859,0.10169485,-0.008316927,-0.1301166,0.07110978,0.014691311,0.068369634,0.054319795,-0.118597284,-0.017847883,0.031893536,0.04950367,-0.053155642,-0.046561226,-0.015867777,0.03509804,0.02255132,0.11472437,-0.003120482,0.0026329951,-0.00605477,0.017373145,0.00773647,-0.06089127,-0.043289002,-0.04875613
c1cn(CCCn2ccnc2)cn1,-0.040633235,0.050218023,0.043745816,-0.07803537,0.06722798,5.953014e-06,7.053185e-05,0.021936318,-0.114995174,-0.010123923,0.016528673,0.030436262,-0.01605592,-0.08032526,-0.0132516865,-0.115162015,0.091758735,0.033827357,0.039847717,0.045636058,-0.07960914,-0.00558809,-0.07918947,-0.087797865,0.091665916,0.013849783,-0.112422094,0.05072707,-0.0724121,-0.010906782,0.028602367,-0.028326489,-0.03692476,0.005597126,0.0321726,-0.03934686,0.011523522,0.02132214,0.067737386,-0.031886745,0.0030770153,-0.043308057,0.05849247,-0.09546151,-0.019908186,0.06413262,-0.01079143,0.09388345,-0.026442777,-0.04485009,0.057838365,0.012602028,0.07355948,0.004868243,0.038184904,-0.07410167,-0.12998587,-0.0594247,0.08490734,0.02585584,0.06664145,0.101695426,-0.008322552,-0.1301004,0.07109614,0.01467613,0.068386406,0.054294184,-0.1185991,-0.01784291,0.03188856,0.049509726,-0.053180464,-0.04653954,-0.015887503,0.035108402,0.022548612,0.11471722,-0.0031296723,0.0026281532,-0.006019801,0.017385732,0.0077564158,-0.060898244,-0.04328579,-0.048749022
N=C(N)c1ccc(C(=N)N)cc1,-0.04062029,0.05021574,0.04375136,-0.07802516,0.06723841,1.506228e-05,7.69184e-05,0.021940604,-0.11499495,-0.010126568,0.016533377,0.03042531,-0.016061671,-0.08032093,-0.013249552,-0.115176395,0.09176033,0.033819772,0.03984853,0.045634806,-0.07959395,-0.0055935606,-0.0791803,-0.087802045,0.09166051,0.013857661,-0.11241717,0.050719954,-0.07241289,-0.010901809,0.028610395,-0.028331496,-0.036916487,0.0055959593,0.03215816,-0.039336704,0.011516659,0.021321988,0.06773597,-0.031896003,0.003079474,-0.043302424,0.0584941,-0.09545862,-0.019905463,0.064146444,-0.010798164,0.09388834,-0.02644093,-0.044844203,0.05783313,0.012605251,0.07354984,0.0048598126,0.038188335,-0.074101225,-0.12998518,-0.059422366,0.08491206,0.025859287,0.0666512,0.10169962,-0.00832523,-0.1300992,0.0710945,0.014675445,0.068383984,0.05429411,-0.118587375,-0.017852591,0.031895667,0.049508538,-0.053183157,-0.046547957,-0.015891112,0.035110276,0.022546874,0.11470936,-0.0031148326,0.002625281,-0.006024115,0.017387357,0.007756508,-0.06089322,-0.0432956,-0.04875174
CCNCCCN,-0.040612772,0.05024167,0.043750502,-0.078022115,0.06725097,-2.9960647e-06,8.765096e-05,0.02195725,-0.11498446,-0.010140425,0.016564831,0.030412853,-0.016074583,-0.08031224,-0.013258077,-0.11519558,0.091795914,0.03385389,0.039844897,0.045617275,-0.07960989,-0.0055889543,-0.079188935,-0.087796,0.09165802,0.013859734,-0.11242475,0.050755244,-0.0723926,-0.010916833,0.028609674,-0.028326862,-0.036920972,0.005633888,0.03215908,-0.039371215,0.0115011465,0.02129881,0.06772309,-0.03188464,0.0030714534,-0.043296084,0.058518715,-0.09546451,-0.019892875,0.0641405,-0.010791731,0.093888775,-0.026457772,-0.0448453,0.057817183,0.012634035,0.07351819,0.0048736595,0.03822016,-0.074081525,-0.12999722,-0.05944764,0.08490242,0.025825923,0.06663714,0.10168874,-0.008320011,-0.13011466,0.07111704,0.014690108,0.068362355,0.05431559,-0.11859145,-0.01784684,0.031894207,0.049503576,-0.053153798,-0.046569217,-0.015860539,0.03509579,0.022554155,0.11472392,-0.0031227265,0.002628738,-0.006058447,0.0173712,0.007734919,-0.060889937,-0.043285847,-0.04875513
