smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54
c1cc(Cn2ccnc2-c2nccn2Cc2ccncc2)ccn1,-0.068337314,-0.016188819,0.047899704,-0.10147696,0.042488776,0.09634901,-0.10431792,-0.016875008,0.036685344,0.05024778,0.01740406,0.088845685,0.14509867,-0.057360023,0.06977513,0.10802088,-0.1036181,0.020261377,0.10279475,0.025676424,0.110452235,0.053817086,-0.029708864,-0.0629192,-0.0132855605,-0.08902408,0.0054063136,0.037760653,-0.03388218,-0.124080375,0.0006748112,-0.07331695,-0.037699938,0.07842385,0.037037127,-0.09671285,-0.068660066,0.09263119,0.017436251,-0.01289897,0.077778056,0.08524226,0.10083776,0.034742665,-0.035260078,-0.016502453,0.086003885,0.0835508,0.010760976,0.045485917,0.05061978,-0.072882116,-0.042384416,0.0047969157,-0.03320148
C1CNCCN(CCN(CCN2CCNCCNCCNCC2)CCN2CCNCCNCCNCC2)CCNCCN1,-0.06833373,-0.016191944,0.04790435,-0.10147463,0.04248956,0.096347935,-0.10431709,-0.016877472,0.036686838,0.05024752,0.017402256,0.08884914,0.14510064,-0.05736105,0.06977742,0.108021036,-0.10361959,0.020264618,0.10279264,0.025677664,0.110450774,0.053811576,-0.029708248,-0.06291469,-0.013284696,-0.08902453,0.0054084724,0.03776046,-0.033881128,-0.124077626,0.00067326706,-0.07331586,-0.037697487,0.0784247,0.03703784,-0.096714705,-0.068659134,0.09262676,0.017434623,-0.012900133,0.077778205,0.08524653,0.10083372,0.034740068,-0.03526302,-0.016501293,0.08600217,0.08355037,0.010762641,0.04548707,0.050618343,-0.0728804,-0.0423825,0.004794363,-0.03319873
CN(C)CCCCCCN(C)C,-0.06833562,-0.016190566,0.047900595,-0.10147568,0.042488836,0.09634857,-0.10431751,-0.016874352,0.03668525,0.050247926,0.017405001,0.08884746,0.14510009,-0.05736196,0.06977576,0.108019926,-0.10361754,0.020262334,0.10279604,0.02567541,0.11045228,0.05381386,-0.029707886,-0.06291792,-0.013287641,-0.08902314,0.0054059466,0.03776174,-0.03388264,-0.124079354,0.0006747702,-0.073314816,-0.037698567,0.078425564,0.03703935,-0.0967144,-0.06865788,0.092628315,0.017436758,-0.012896812,0.077779375,0.085242204,0.10083672,0.034742713,-0.035261404,-0.016502589,0.08600485,0.08354969,0.010760451,0.045487758,0.050620265,-0.07288263,-0.042384714,0.0047978405,-0.03320276
CC(C)(N)CN,-0.06833545,-0.016190737,0.04789922,-0.10147711,0.04248835,0.09634776,-0.10431836,-0.016873889,0.036683857,0.05024929,0.017405914,0.08884674,0.14509897,-0.057361156,0.069775745,0.10802273,-0.10361759,0.020262718,0.102796964,0.025675552,0.11045078,0.053815052,-0.029708665,-0.0629166,-0.013286812,-0.08902387,0.005406228,0.037760578,-0.03388308,-0.124080226,0.0006750403,-0.07331528,-0.037699994,0.07842265,0.037039075,-0.09671393,-0.06866071,0.09263011,0.017439563,-0.012899039,0.07778015,0.08524247,0.100836344,0.03474246,-0.035258885,-0.01650479,0.08600467,0.08355004,0.010760622,0.045490295,0.05062167,-0.072883666,-0.04238373,0.0047996175,-0.033203516
CC1(N)CCC(N)C1(C)C,-0.06833633,-0.016189817,0.04789891,-0.10147828,0.042487375,0.09634755,-0.10431931,-0.016873626,0.036682695,0.050249312,0.017407257,0.08884633,0.14509909,-0.057361335,0.06977573,0.10802352,-0.10361725,0.020262249,0.10279651,0.025675954,0.11045146,0.053815592,-0.029709816,-0.06291678,-0.013286527,-0.0890239,0.005406243,0.03775934,-0.03388329,-0.12408063,0.0006757574,-0.073316924,-0.037699334,0.07842098,0.037038185,-0.096713364,-0.06866117,0.09263116,0.0174396,-0.012899386,0.07778016,0.08524116,0.1008376,0.03474285,-0.035257947,-0.016504597,0.086004466,0.08355085,0.010760846,0.045490257,0.05062175,-0.07288442,-0.042383395,0.004800372,-0.033204097
c1cc(-c2nc(-c3ccncc3)nc(-c3ccncc3)n2)ccn1,-0.0683371,-0.016188554,0.04789943,-0.1014769,0.04248912,0.09635,-0.10431816,-0.016874777,0.036685146,0.050246697,0.01740339,0.08884449,0.14509897,-0.05735943,0.06977417,0.1080212,-0.10361717,0.020262465,0.10279579,0.02567559,0.11045187,0.05381779,-0.029707499,-0.06291868,-0.013286158,-0.08902308,0.005405334,0.037760846,-0.033882495,-0.12408088,0.0006736694,-0.07331695,-0.037700284,0.078422986,0.03703741,-0.09671403,-0.06866044,0.09263043,0.017436571,-0.012898397,0.0777775,0.0852418,0.10083728,0.034743488,-0.035260808,-0.016501807,0.08600317,0.083550796,0.0107607115,0.04548655,0.050620157,-0.07288219,-0.042385563,0.004796651,-0.03320198
N=C(N)CCCC(=N)N,-0.06833496,-0.016188838,0.047900427,-0.1014767,0.04248947,0.09634873,-0.10431828,-0.016874198,0.03668277,0.05024758,0.01740543,0.0888464,0.14509805,-0.05736006,0.06977633,0.108023874,-0.10361856,0.02026306,0.10279612,0.025675511,0.11045209,0.053815976,-0.029709103,-0.06291625,-0.01328728,-0.089022726,0.005404976,0.037760206,-0.033882555,-0.12408058,0.00067426544,-0.07331638,-0.037699644,0.078421816,0.037039675,-0.09671475,-0.068661794,0.092628606,0.01743878,-0.012899663,0.07778016,0.085245065,0.10083479,0.034741446,-0.03526042,-0.016502406,0.08600363,0.08355102,0.010761166,0.04548906,0.05062172,-0.0728818,-0.04238324,0.0047973674,-0.033203006
NCc1ccc(CN)cc1,-0.0683366,-0.01618876,0.047899153,-0.10147765,0.042488903,0.09634887,-0.10431829,-0.016873198,0.036683943,0.05024837,0.017405944,0.08884548,0.14509863,-0.05736032,0.069775015,0.108022965,-0.10361843,0.020261906,0.10279663,0.025675924,0.11045123,0.053816825,-0.029708792,-0.06291652,-0.01328657,-0.089023456,0.005405155,0.0377609,-0.03388299,-0.12408103,0.0006749807,-0.07331598,-0.037701365,0.078421764,0.0370384,-0.09671441,-0.06866147,0.092630304,0.017439973,-0.012899004,0.07777968,0.08524381,0.1008362,0.034742493,-0.03525966,-0.016503323,0.08600451,0.08355071,0.01076079,0.045488976,0.050620887,-0.072883226,-0.042384062,0.0047992375,-0.03320323
c1ccc(C2C(c3ccccn3)C(c3ccccn3)C2c2ccccn2)nc1,-0.068336405,-0.016190179,0.04790084,-0.10147674,0.042489417,0.09634945,-0.10431799,-0.016873475,0.036684204,0.050245456,0.017404217,0.088844955,0.1450991,-0.057359487,0.06977434,0.1080213,-0.10361799,0.020261295,0.10279639,0.025675802,0.110453784,0.053817097,-0.02970808,-0.06291818,-0.013288271,-0.08902304,0.0054057715,0.037760504,-0.033882275,-0.12408003,0.00067447405,-0.07331793,-0.037698306,0.078421526,0.037039503,-0.09671413,-0.06866007,0.09263001,0.017437477,-0.0128976535,0.0777785,0.08524233,0.10083862,0.034742843,-0.035260286,-0.016502257,0.08600448,0.08355044,0.010759147,0.04548785,0.050619733,-0.072882265,-0.04238464,0.004798433,-0.03320282
c1cc(C2C(c3ccncc3)C(c3ccncc3)C2c2ccncc2)ccn1,-0.06833694,-0.016189348,0.04789965,-0.101477,0.042488724,0.09634977,-0.10431817,-0.01687384,0.036684312,0.050246276,0.017404703,0.08884439,0.1450994,-0.05735977,0.06977388,0.10802094,-0.10361725,0.020261973,0.10279633,0.025675679,0.11045249,0.05381754,-0.02970857,-0.06291832,-0.01328746,-0.08902311,0.005405587,0.03776028,-0.033882413,-0.12408067,0.000674502,-0.07331751,-0.037699383,0.07842146,0.037038088,-0.09671397,-0.068660595,0.09263041,0.017438002,-0.01289789,0.077778764,0.085241266,0.10083833,0.03474415,-0.035259675,-0.016502608,0.08600427,0.08355051,0.010759767,0.045487776,0.050620493,-0.07288271,-0.042385377,0.0047986647,-0.03320278
c1ccc(C2C(c3ccncc3)C(c3ccccn3)C2c2ccncc2)nc1,-0.06833741,-0.016189389,0.04789958,-0.10147706,0.04248876,0.09634965,-0.10431805,-0.016873458,0.0366842,0.050246492,0.017404951,0.088844806,0.14509931,-0.05735992,0.06977403,0.10802039,-0.1036174,0.020261358,0.1027962,0.025675705,0.11045286,0.053817604,-0.029708523,-0.06291875,-0.013287436,-0.08902316,0.005405781,0.037760593,-0.033882197,-0.12408033,0.0006747553,-0.07331776,-0.0376993,0.078422114,0.037038326,-0.09671363,-0.06866026,0.09263072,0.017437747,-0.012897633,0.07777889,0.08524089,0.100838795,0.034744103,-0.035259616,-0.01650288,0.08600476,0.083550625,0.010759184,0.04548756,0.050620254,-0.07288295,-0.042385496,0.0047988184,-0.03320309
C1CN2CCC1C2,-0.068334945,-0.016190428,0.047900446,-0.101476155,0.04248774,0.09634871,-0.104318574,-0.016874325,0.0366845,0.05024785,0.017405149,0.088846445,0.1450993,-0.057360537,0.069775574,0.108022,-0.103617705,0.020263053,0.102795884,0.02567518,0.110451415,0.05381453,-0.029708043,-0.062917486,-0.013285626,-0.089022696,0.005405777,0.03775987,-0.0338829,-0.12407981,0.0006738128,-0.07331644,-0.037698705,0.0784242,0.037038818,-0.0967143,-0.06865849,0.0926301,0.017436756,-0.0128992535,0.07777926,0.08524162,0.100836575,0.034742355,-0.03526033,-0.016503006,0.08600344,0.083551124,0.010760924,0.0454882,0.050620362,-0.072883055,-0.042384382,0.004797742,-0.033202264
c1ccc(-c2ncc[nH]2)cc1,-0.06833649,-0.016189162,0.047899336,-0.10147677,0.042489924,0.096349575,-0.10431738,-0.016873617,0.036684617,0.050247878,0.017404431,0.088845365,0.14509767,-0.057359334,0.06977488,0.108022116,-0.10361874,0.020261366,0.10279639,0.025675444,0.11045233,0.0538173,-0.029708404,-0.06291843,-0.013286484,-0.089022905,0.0054047843,0.03776093,-0.03388238,-0.12408086,0.0006745113,-0.073316164,-0.037700634,0.078423634,0.037038915,-0.09671386,-0.06866089,0.09263009,0.017438203,-0.0128990635,0.07777923,0.085243866,0.10083631,0.034742624,-0.035260256,-0.016502816,0.08600439,0.083550565,0.010760462,0.045486517,0.050620764,-0.07288191,-0.04238442,0.0047970787,-0.03320214
Nc1ccnc2ncnn12,-0.068337016,-0.01618912,0.047898285,-0.10147752,0.042489067,0.09634955,-0.10431855,-0.016873516,0.036684614,0.05024898,0.017404573,0.08884582,0.14509875,-0.057360437,0.069774084,0.108022615,-0.103617296,0.020262823,0.10279708,0.025674677,0.11045134,0.05381737,-0.029706461,-0.062917314,-0.013286818,-0.08902314,0.0054053785,0.037761725,-0.03388248,-0.1240812,0.0006739693,-0.073315606,-0.03770192,0.078423545,0.03703817,-0.09671513,-0.0686609,0.09263053,0.017438753,-0.01289852,0.077778,0.08524246,0.10083632,0.034743745,-0.035260405,-0.016503435,0.086003676,0.083550386,0.0107606,0.045488354,0.05062122,-0.07288386,-0.04238575,0.004797861,-0.033203382
Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N,-0.068336286,-0.016189024,0.0478996,-0.10147717,0.04249035,0.09634892,-0.104318015,-0.016873475,0.03668365,0.0502479,0.017405314,0.088846,0.14509964,-0.057360493,0.06977573,0.10802375,-0.10361833,0.02026226,0.10279673,0.025675887,0.11045243,0.053815838,-0.0297085,-0.06291629,-0.01328836,-0.0890231,0.005404829,0.037761636,-0.033882756,-0.12408053,0.0006745467,-0.073314495,-0.03770044,0.07842157,0.037039824,-0.09671447,-0.068662,0.09262827,0.017440192,-0.012897406,0.077779226,0.08524554,0.10083575,0.034742363,-0.035260614,-0.016502356,0.08600448,0.08354932,0.010761011,0.045489065,0.050621107,-0.07288222,-0.04238311,0.004798596,-0.033203185
NCCCN1CCC1,-0.06833529,-0.016189568,0.047901083,-0.10147562,0.042489268,0.09634873,-0.104317516,-0.016873758,0.036684472,0.05024762,0.017405305,0.0888477,0.1450988,-0.05736105,0.06977601,0.108021356,-0.10361865,0.020262253,0.10279588,0.025675429,0.110452145,0.053814583,-0.029708004,-0.06291665,-0.013287099,-0.089022696,0.0054049334,0.03776142,-0.033882502,-0.124079406,0.00067451503,-0.0733155,-0.037699454,0.07842482,0.037039533,-0.096715055,-0.06865928,0.09262811,0.017437536,-0.012898335,0.077780284,0.08524439,0.10083539,0.034741677,-0.03526191,-0.016502079,0.08600439,0.083550766,0.0107606705,0.045487978,0.05062048,-0.07288217,-0.04238423,0.0047973143,-0.03320308
CCNC,-0.06833558,-0.01619136,0.047899082,-0.10147611,0.042488545,0.09634819,-0.104317494,-0.016874008,0.036685456,0.05024945,0.017404443,0.08884619,0.14509961,-0.057360858,0.06977535,0.10802144,-0.10361728,0.020262796,0.10279778,0.025673984,0.110451534,0.053814866,-0.029706944,-0.06291791,-0.013287447,-0.08902292,0.005405613,0.03776168,-0.033882797,-0.12407945,0.0006741667,-0.07331419,-0.037700396,0.07842485,0.03703989,-0.09671437,-0.06865982,0.09262911,0.017438896,-0.012897532,0.07777959,0.08524249,0.100836515,0.03474354,-0.035260048,-0.016504567,0.086004555,0.083549686,0.010760507,0.045488756,0.050622284,-0.072883606,-0.04238502,0.004798714,-0.033202857
c1ccc2[nH]c(CCCCc3nc4ccccc4[nH]3)nc2c1,-0.068336755,-0.01618895,0.04789998,-0.101476535,0.04249078,0.09634907,-0.10431714,-0.016873635,0.03668454,0.05024625,0.017403968,0.088845536,0.14509699,-0.057359107,0.06977488,0.10802119,-0.10361928,0.02025956,0.10279564,0.02567683,0.1104535,0.053817637,-0.029709652,-0.0629199,-0.013287302,-0.08902356,0.0054048235,0.03776093,-0.033882648,-0.12408091,0.0006754389,-0.073315874,-0.03770008,0.07842332,0.037039258,-0.09671295,-0.06866072,0.09263015,0.017437354,-0.012898538,0.07777871,0.085245214,0.10083775,0.034741335,-0.035260405,-0.016501922,0.08600514,0.08354994,0.010760007,0.04548559,0.05061949,-0.07287998,-0.04238303,0.0047970396,-0.033201635
CCCCNCC,-0.06833557,-0.016190656,0.04790011,-0.10147545,0.042489298,0.096348345,-0.10431705,-0.01687413,0.036685154,0.050247967,0.017404988,0.088847086,0.14509869,-0.05736114,0.06977546,0.10802042,-0.10361815,0.020261861,0.10279654,0.025675407,0.11045139,0.053814866,-0.029708609,-0.06291774,-0.013287209,-0.08902314,0.0054052854,0.037761495,-0.033882923,-0.12407956,0.0006752154,-0.07331458,-0.03769979,0.07842477,0.03703923,-0.09671426,-0.068659574,0.09262848,0.017438218,-0.012897745,0.07778064,0.08524357,0.10083629,0.034742627,-0.035260674,-0.016503347,0.08600502,0.08354972,0.010760421,0.045487914,0.05062101,-0.07288213,-0.04238436,0.004798296,-0.033202905
CCNC1CCCCC1,-0.068335816,-0.016189761,0.047900025,-0.10147587,0.04248908,0.096349016,-0.10431743,-0.016873995,0.03668494,0.050247394,0.01740502,0.088846266,0.14509872,-0.05736068,0.069774926,0.10802086,-0.103617944,0.020262234,0.102796435,0.025675496,0.11045115,0.053815678,-0.029708426,-0.06291723,-0.013286753,-0.08902292,0.005404913,0.0377611,-0.03388297,-0.12408015,0.00067470875,-0.07331534,-0.037700124,0.07842374,0.03703857,-0.09671466,-0.06866,0.09262878,0.01743825,-0.012898192,0.07778022,0.085243315,0.10083616,0.034742866,-0.035260852,-0.016502716,0.086004406,0.08355032,0.010760637,0.045487918,0.050620798,-0.07288223,-0.04238478,0.0047980975,-0.03320292
CCNC(C)C,-0.068335265,-0.016191304,0.04789979,-0.101475894,0.042488918,0.096348256,-0.104317725,-0.016874155,0.036684748,0.050248336,0.017404927,0.08884649,0.14509931,-0.05736099,0.06977545,0.10802167,-0.1036177,0.0202627,0.10279725,0.02567481,0.11045143,0.05381472,-0.029708132,-0.06291723,-0.0132875,-0.08902292,0.005405587,0.037761055,-0.0338831,-0.12407959,0.0006746119,-0.073314786,-0.037699517,0.07842362,0.037039723,-0.09671448,-0.068659976,0.09262863,0.0174388,-0.012897715,0.077780224,0.085243106,0.100836396,0.03474305,-0.035260078,-0.01650389,0.086004525,0.08354965,0.010760432,0.04548899,0.05062168,-0.07288289,-0.042384345,0.0047988463,-0.033202916
CCCNCC,-0.06833567,-0.01619066,0.047899917,-0.10147563,0.0424892,0.09634842,-0.10431717,-0.016874082,0.03668516,0.050248265,0.017404983,0.08884691,0.1450991,-0.05736123,0.06977553,0.10802062,-0.10361797,0.02026207,0.1027967,0.025675198,0.11045152,0.053814754,-0.029708326,-0.06291774,-0.013287356,-0.08902307,0.005405373,0.03776166,-0.033882886,-0.1240796,0.0006750161,-0.07331444,-0.037699837,0.0784248,0.0370394,-0.09671429,-0.0686595,0.0926285,0.017438341,-0.012897471,0.07778032,0.08524336,0.10083629,0.034742832,-0.035260644,-0.016503407,0.08600498,0.08354963,0.010760475,0.04548805,0.050621144,-0.072882436,-0.04238446,0.0047983862,-0.033202875
CNCC(C)C,-0.068335876,-0.01619104,0.047899228,-0.10147637,0.042488508,0.096348226,-0.1043178,-0.016873851,0.036684707,0.05024921,0.017405767,0.08884694,0.1450996,-0.0573617,0.06977542,0.1080213,-0.10361737,0.020262718,0.10279709,0.025674867,0.11045079,0.053814627,-0.029708054,-0.06291691,-0.013287066,-0.08902311,0.0054058908,0.037761375,-0.03388295,-0.12407969,0.0006749043,-0.07331462,-0.03769996,0.07842405,0.037039135,-0.09671446,-0.06865978,0.09262904,0.017439168,-0.012897547,0.07778039,0.0852421,0.10083639,0.03474352,-0.035259735,-0.016504414,0.08600478,0.08354966,0.0107603725,0.045489382,0.050621588,-0.07288388,-0.04238476,0.0047993604,-0.03320361
CCCCCNC,-0.06833571,-0.016190588,0.047899947,-0.1014755,0.042489223,0.09634838,-0.10431699,-0.016874034,0.036685217,0.050248157,0.0174051,0.088847235,0.14509869,-0.05736128,0.06977538,0.10802016,-0.10361805,0.020261895,0.102796525,0.025675366,0.110451184,0.053814903,-0.029708454,-0.062917694,-0.013287097,-0.08902319,0.005405345,0.03776166,-0.03388282,-0.124079585,0.0006752452,-0.07331451,-0.037699997,0.078425065,0.037039068,-0.09671431,-0.068659514,0.09262856,0.01743825,-0.01289773,0.07778067,0.0852433,0.100836225,0.034742773,-0.035260674,-0.016503513,0.086005084,0.083549745,0.010760369,0.04548796,0.05062101,-0.07288235,-0.042384602,0.004798321,-0.03320309
CN(C)C(=N)NC(=N)N,-0.068334736,-0.016189631,0.04789998,-0.10147625,0.042489,0.09634889,-0.10431859,-0.016873904,0.036683023,0.050248567,0.017405605,0.08884676,0.14510012,-0.057360984,0.0697762,0.108024105,-0.10361798,0.020264227,0.10279703,0.025674595,0.11045232,0.05381467,-0.029708099,-0.0629157,-0.013288695,-0.0890225,0.0054052817,0.037761107,-0.03388238,-0.12408015,0.0006737495,-0.07331492,-0.037700005,0.07842212,0.037040457,-0.09671537,-0.06866152,0.09262766,0.017439883,-0.012898216,0.07778002,0.08524518,0.10083479,0.034742955,-0.035260666,-0.016502833,0.08600391,0.08354995,0.010761252,0.04549012,0.050622735,-0.07288263,-0.04238382,0.004798405,-0.033203084
Cc1cccc(-c2ccccn2)n1,-0.068337165,-0.016189024,0.047898687,-0.1014772,0.04249008,0.0963497,-0.1043176,-0.016873097,0.036684588,0.05024794,0.017404225,0.08884522,0.14509873,-0.057359435,0.06977454,0.108021885,-0.1036181,0.020261604,0.10279669,0.025675291,0.11045239,0.053817548,-0.02970742,-0.06291813,-0.013287265,-0.08902305,0.005404939,0.037761718,-0.033882275,-0.12408061,0.00067401025,-0.07331541,-0.03770124,0.07842332,0.037039243,-0.09671407,-0.068661265,0.092629895,0.017438736,-0.012897875,0.0777784,0.08524369,0.100836694,0.034743067,-0.035260435,-0.016502973,0.08600457,0.08355007,0.010759963,0.045487404,0.050620794,-0.07288233,-0.042384762,0.004797696,-0.03320255
c1ccc(-c2cc[nH]n2)nc1,-0.06833704,-0.01618895,0.047899053,-0.10147704,0.042489722,0.09634954,-0.10431738,-0.016873498,0.03668517,0.05024831,0.01740418,0.088845916,0.14509796,-0.057359733,0.06977474,0.10802131,-0.10361849,0.020261198,0.102796026,0.025675507,0.11045244,0.053817447,-0.02970764,-0.062918685,-0.013286367,-0.089023486,0.005405334,0.03776169,-0.033882044,-0.12408073,0.00067458954,-0.07331608,-0.037701022,0.07842486,0.037038464,-0.0967139,-0.068660244,0.09263063,0.017437514,-0.012898773,0.07777838,0.085243255,0.1008366,0.03474255,-0.035260703,-0.016502963,0.08600451,0.08355062,0.010760447,0.045486223,0.050620325,-0.072882324,-0.042384937,0.004796874,-0.033202283
c1cn(-c2cc(-n3ccnc3)cc(-n3ccnc3)c2)cn1,-0.068336405,-0.016189504,0.04789953,-0.10147622,0.04248921,0.09634931,-0.10431818,-0.016874738,0.036685005,0.05024734,0.01740388,0.08884536,0.14509822,-0.05735991,0.069774166,0.10802153,-0.103617795,0.020262323,0.10279637,0.02567538,0.110451356,0.053817175,-0.029708065,-0.062918484,-0.013286451,-0.08902305,0.0054053487,0.037760638,-0.03388273,-0.12408071,0.0006742766,-0.07331614,-0.037700646,0.078423135,0.03703785,-0.09671415,-0.06866056,0.09263017,0.017437551,-0.0128989145,0.07777883,0.08524289,0.10083705,0.03474359,-0.035260256,-0.016502643,0.086003646,0.0835503,0.01076046,0.045487136,0.050620772,-0.07288216,-0.0423852,0.0047973385,-0.033202074
c1ccc(N=c2cccc[nH]2)nc1,-0.06833625,-0.016189516,0.047899626,-0.1014767,0.04249008,0.09634948,-0.10431754,-0.016873442,0.036684807,0.050247334,0.017403817,0.08884509,0.14509785,-0.057359092,0.06977471,0.10802227,-0.10361877,0.020261373,0.10279687,0.02567503,0.11045286,0.05381733,-0.029707573,-0.06291847,-0.013287192,-0.089022726,0.0054047043,0.037761286,-0.033882506,-0.12408063,0.0006741686,-0.073316075,-0.03770056,0.07842362,0.03703966,-0.096714355,-0.06866051,0.09262992,0.017438047,-0.012898482,0.07777862,0.08524423,0.10083657,0.034742296,-0.035260696,-0.016502595,0.08600425,0.08355045,0.010760201,0.045486767,0.050620586,-0.07288194,-0.042384483,0.004797166,-0.033202108
Cc1cccc(N2CCNCC2)c1C,-0.068336695,-0.016189251,0.047899563,-0.101477094,0.04248959,0.0963489,-0.10431819,-0.016873505,0.036683943,0.050248064,0.017405512,0.08884628,0.14509928,-0.057360627,0.06977534,0.10802242,-0.10361801,0.02026195,0.102796204,0.025676126,0.110451676,0.05381582,-0.029708441,-0.06291685,-0.013286905,-0.08902319,0.0054052314,0.037761047,-0.03388294,-0.124080285,0.0006745262,-0.07331529,-0.03770022,0.07842246,0.03703893,-0.096714035,-0.06866088,0.09262932,0.017438907,-0.012898035,0.077779315,0.08524361,0.10083655,0.034742564,-0.035260316,-0.01650273,0.08600448,0.08355003,0.0107603315,0.045488685,0.05062039,-0.07288268,-0.042383827,0.004798522,-0.033203118
CCC1=C(CC)c2nc1c1[nH]c(c(CC)c1CC)c1[nH]c(c3nc(c4[nH]c(c(CC)c4CC)c4[nH]c(c(CC)c4CC)c4[nH]c(c(CC)c4CC)c4[nH]c2c(CC)c4CC)C(CC)=C3CC)c(CC)c1CC,-0.06833755,-0.016188443,0.04790379,-0.10147698,0.04249326,0.09634818,-0.10431515,-0.016876165,0.03668515,0.050246976,0.017403103,0.08884905,0.14509861,-0.057359815,0.06977803,0.10801913,-0.103620715,0.020261407,0.10279025,0.025683032,0.11045033,0.05381476,-0.02971169,-0.062913716,-0.013283601,-0.089027,0.0054088375,0.037760794,-0.03388094,-0.12407929,0.0006748596,-0.07331655,-0.037699282,0.078421056,0.037036188,-0.0967123,-0.068664305,0.092626244,0.017435852,-0.0129010435,0.07777864,0.08524952,0.10083349,0.034737915,-0.03526264,-0.016500719,0.08600457,0.08355082,0.010760985,0.045486495,0.050616626,-0.072877266,-0.042380296,0.004793808,-0.033199027
