smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107
c1cc(-c2nc(-c3ccncc3)c(-c3ccncc3)[nH]2)ccn1,-0.06763382,0.051128156,0.032399863,0.0027546966,0.014420813,0.053523608,-0.03886906,-0.028031487,0.054823987,-0.010803298,0.0438823,-0.007039916,-0.05696212,-0.076697394,-0.031455114,-0.033520956,0.060485918,0.0002076989,-0.012481462,-0.06353517,0.0797512,0.05090956,-0.060865402,0.008583965,0.0066428185,-0.051901948,-0.02894402,-0.06735866,0.031771652,0.054297198,-0.034629993,-0.056552168,-0.027183674,0.07456176,-0.07375394,-0.0393603,0.008055326,-0.09976924,0.078536674,0.10165872,0.06083626,-0.061431408,0.017678445,-0.0705491,0.051221997,0.045050554,-0.020636111,0.061552607,0.03318889,0.0135403145,-0.011158014,0.08345482,-0.036700193,-0.029305555,0.041419785,-0.007044427,0.10341478,-0.025320362,0.0008305982,0.06442656,-0.032193363,0.009416955,0.025267769,0.025074191,0.01711008,0.08466418,-0.043339547,-0.04459639,-0.0014530583,-0.07341026,-0.018759063,-0.021786097,0.029100906,0.056719948,0.04178023,0.07147557,-0.0982941,-0.031178448,-0.103435114,-0.039287098,-0.073308535,-0.08498676,-0.048272923,0.04171245,-0.064376086,0.048362605,-0.015928425,0.041373603,-0.036071226,0.011840056,0.08959985,-0.07614679,-0.011374731,-0.013603352,0.01028692,-0.029119838,0.09698465,-0.0072467225,-0.009557283,-0.03318151,0.08346744,0.011459146,0.012703593,0.039431512,0.014751283,0.051953945,0.048469804,0.05097664
c1cn[nH]c1,-0.06787864,0.050517194,0.032428388,0.0029382976,0.014545277,0.053610757,-0.03864777,-0.027711662,0.05469739,-0.011079476,0.043639712,-0.006823387,-0.057381332,-0.07688573,-0.030941412,-0.033471696,0.060967118,0.0004755119,-0.012168955,-0.06365133,0.08001834,0.050500087,-0.060788695,0.0083944155,0.006268735,-0.05173077,-0.028989187,-0.06755271,0.03175464,0.054810524,-0.03445894,-0.05689867,-0.027684933,0.07437147,-0.07307704,-0.039233327,0.008254301,-0.09967439,0.07882361,0.101751044,0.061343085,-0.061112132,0.01794345,-0.07063852,0.051164243,0.044702917,-0.0207821,0.061476983,0.03333534,0.013526168,-0.010963652,0.0833028,-0.03679888,-0.028983817,0.04134239,-0.006951644,0.10331559,-0.025583515,0.0010260902,0.06435354,-0.032169223,0.009337313,0.025221204,0.025544964,0.016728744,0.08463668,-0.04382597,-0.044344924,-0.0016076751,-0.07322316,-0.018319719,-0.021867262,0.02896753,0.056905203,0.041365,0.07119971,-0.09857222,-0.031053994,-0.103268065,-0.039431598,-0.07344621,-0.085196406,-0.048348963,0.041872844,-0.06428537,0.048592508,-0.015269343,0.041699685,-0.03588738,0.011865034,0.08923451,-0.07579656,-0.010793921,-0.013127271,0.010426454,-0.02859701,0.097239256,-0.0074508972,-0.009717124,-0.03350254,0.08372906,0.011199504,0.01278537,0.039400578,0.014542069,0.05191358,0.048457008,0.05097123
CCCn1ccnc1,-0.06789831,0.050498836,0.032440737,0.0029386198,0.014546605,0.05361154,-0.038643636,-0.0277037,0.05469198,-0.011090692,0.043632865,-0.006817911,-0.057389528,-0.0769007,-0.030930577,-0.03348568,0.060983945,0.00047105318,-0.012156684,-0.063673556,0.08002859,0.050485786,-0.060784966,0.008376956,0.0062438976,-0.051722832,-0.028998058,-0.06754101,0.031751845,0.054831974,-0.034454204,-0.05692332,-0.027701832,0.074377894,-0.07303829,-0.03922753,0.008269613,-0.0996615,0.078822404,0.10175021,0.06135866,-0.061109547,0.017949963,-0.07062422,0.05118647,0.044687293,-0.020797627,0.061462343,0.033336148,0.013532586,-0.010957144,0.0833037,-0.036808357,-0.028974881,0.041326493,-0.006945706,0.10332435,-0.025600659,0.001046583,0.06435433,-0.032175347,0.00932649,0.02522014,0.025575072,0.016733019,0.08462819,-0.043829232,-0.044327542,-0.0016169418,-0.073221594,-0.018297022,-0.021863712,0.028971128,0.05692022,0.04135779,0.071182415,-0.098576754,-0.031030582,-0.10324645,-0.039429422,-0.07344124,-0.08520744,-0.048349116,0.041886523,-0.06428919,0.048590932,-0.015242148,0.041710492,-0.035895698,0.011867501,0.08921811,-0.07577793,-0.010755708,-0.01311576,0.010437448,-0.028583022,0.09723816,-0.0074653276,-0.0097217355,-0.033516567,0.08374267,0.011198087,0.012778188,0.03939143,0.014526648,0.051918074,0.048448816,0.050968003
c1ccc(-c2ccc(-c3ccncc3)nc2)cc1,-0.0676706,0.05104568,0.03239833,0.002789137,0.014431391,0.053535502,-0.038845714,-0.027995348,0.054817803,-0.010842929,0.043839574,-0.0070000216,-0.057024647,-0.07672525,-0.03137397,-0.03349597,0.060559355,0.00023573171,-0.012436938,-0.06355226,0.079796255,0.050849564,-0.06085427,0.008568505,0.0066047804,-0.051871613,-0.028941793,-0.06738004,0.0317703,0.054356072,-0.034619752,-0.056595325,-0.027259901,0.07452816,-0.07366702,-0.03933026,0.008065696,-0.09976171,0.07858695,0.10166824,0.060917415,-0.061388347,0.017699257,-0.07057152,0.051201805,0.04499591,-0.020644058,0.061549716,0.03321021,0.013527717,-0.011139404,0.0834328,-0.03670453,-0.029261842,0.041412465,-0.0070335614,0.10339931,-0.025354883,0.0008482337,0.064410515,-0.032190464,0.00940112,0.02526881,0.025135681,0.017048895,0.08466685,-0.043412887,-0.044561163,-0.0014705136,-0.07338017,-0.018705133,-0.021813985,0.029083658,0.056746263,0.041718595,0.07144276,-0.098335646,-0.03116073,-0.10341494,-0.03931041,-0.07332905,-0.085000634,-0.048271522,0.04173674,-0.06436805,0.04839339,-0.015827477,0.041417085,-0.03601874,0.011845109,0.08955608,-0.07609871,-0.011293575,-0.013530783,0.01030498,-0.029040186,0.097021766,-0.0072590294,-0.009576673,-0.033215076,0.083499216,0.011415314,0.012719656,0.03942439,0.014730736,0.05195321,0.048461,0.050988052
c1ccc(-c2ccncc2)nc1,-0.06773669,0.050912533,0.032406203,0.0028428426,0.014468668,0.05354625,-0.038798615,-0.027918186,0.054783937,-0.010914294,0.043776643,-0.006934356,-0.057135113,-0.07677631,-0.031248275,-0.033480942,0.06068468,0.00029002782,-0.012358483,-0.063592516,0.07986542,0.05074641,-0.060833503,0.008527348,0.0065335445,-0.05183356,-0.028950978,-0.0674219,0.03177837,0.054460526,-0.034578968,-0.056689564,-0.027388787,0.07447381,-0.073505916,-0.039284863,0.008104402,-0.09971576,0.07866269,0.10167977,0.06104385,-0.061307933,0.017774504,-0.07058796,0.05120464,0.044916347,-0.020674752,0.061534077,0.033254854,0.013537703,-0.011103518,0.08340986,-0.036734626,-0.029177936,0.041397516,-0.007011831,0.103386104,-0.025409084,0.0009010099,0.06439866,-0.03219139,0.009377326,0.025260966,0.025250785,0.016957283,0.08465492,-0.04353019,-0.04449385,-0.0014983192,-0.0733231,-0.018612256,-0.021842415,0.029052835,0.05678786,0.04160952,0.071367145,-0.09839685,-0.031133508,-0.103377335,-0.03934673,-0.07336421,-0.085055135,-0.04828129,0.041787617,-0.06434719,0.048452757,-0.015674654,0.04150527,-0.03597741,0.011842956,0.08947995,-0.076020464,-0.011146409,-0.013409413,0.010352075,-0.02890922,0.09707326,-0.007300988,-0.009609478,-0.03328811,0.08355367,0.0113544725,0.012742999,0.03941726,0.014678737,0.05196339,0.0484511,0.0509876
CC(N)CCCCN,-0.06801113,0.0502208,0.032464225,0.0029971777,0.014598088,0.053620104,-0.038518384,-0.027573325,0.05462702,-0.011226877,0.04355882,-0.0067359693,-0.05752692,-0.07698532,-0.030685786,-0.033491682,0.061146393,0.00061792694,-0.012023937,-0.06372578,0.080137365,0.05032167,-0.06077047,0.0083026625,0.006021074,-0.051645637,-0.02903086,-0.067614846,0.031729095,0.05507949,-0.03435845,-0.05705288,-0.027935497,0.074360505,-0.0727265,-0.039211206,0.00840023,-0.099596985,0.07890361,0.1018009,0.061564576,-0.061022792,0.018080942,-0.07061933,0.05118505,0.044543285,-0.020858608,0.061392196,0.03336653,0.01348836,-0.0108497515,0.08317577,-0.03685841,-0.028842056,0.04128057,-0.0068909964,0.10331194,-0.025740528,0.0011673793,0.064344764,-0.032131128,0.009301098,0.02517272,0.025771562,0.016569465,0.08464728,-0.04402464,-0.04423883,-0.0017260364,-0.073159054,-0.01805098,-0.021916851,0.028923698,0.057040464,0.041183025,0.07108391,-0.09870138,-0.030953394,-0.10316257,-0.039435506,-0.07347907,-0.08532238,-0.048404396,0.04195682,-0.064264424,0.048660442,-0.014954656,0.04181953,-0.035852794,0.011916173,0.089044094,-0.07560361,-0.010485347,-0.012916174,0.01049526,-0.028415682,0.097346485,-0.0075597037,-0.009814283,-0.033699565,0.08390723,0.011128087,0.012774753,0.039395005,0.014425173,0.05190068,0.04845359,0.050993368
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,-0.06774342,0.050941043,0.032414217,0.0028251382,0.014457876,0.05354111,-0.03881992,-0.027924968,0.054784447,-0.010898869,0.043781716,-0.0069481693,-0.057118718,-0.07678122,-0.031270128,-0.033496715,0.06066428,0.0002802778,-0.0123551,-0.063597694,0.07985374,0.050760247,-0.06084368,0.008532742,0.0065339673,-0.051848106,-0.028950727,-0.06739709,0.03177226,0.054458007,-0.03459173,-0.056694936,-0.027380284,0.07447768,-0.0735215,-0.039281446,0.008103099,-0.09970255,0.07865283,0.10166744,0.06103564,-0.06132729,0.017760772,-0.07056161,0.051222872,0.044919692,-0.02068775,0.061519176,0.033249542,0.013546297,-0.011118304,0.08341628,-0.0367356,-0.029187914,0.04138735,-0.007021988,0.10338214,-0.025411887,0.00091055036,0.0643979,-0.03220023,0.009370374,0.025270235,0.025254812,0.016974108,0.084647015,-0.043513615,-0.04450687,-0.0014975062,-0.07332507,-0.018624738,-0.021834489,0.029066747,0.056776468,0.041630454,0.071363255,-0.0983816,-0.03112616,-0.103367135,-0.039346322,-0.073356204,-0.085050814,-0.04827848,0.041800827,-0.06435017,0.048440818,-0.015686102,0.04150358,-0.035995748,0.011829643,0.089485124,-0.07602284,-0.011150548,-0.013421636,0.010357987,-0.028925309,0.097067684,-0.007309396,-0.009599345,-0.033276908,0.083548896,0.011371411,0.012728493,0.039418336,0.014680941,0.051962234,0.0484592,0.050975893
Cc1cc(C)nc(N)c1,-0.0678713,0.050601125,0.032440864,0.0029209247,0.014519187,0.053579893,-0.03869272,-0.027764102,0.054720435,-0.011044977,0.043665178,-0.0068440847,-0.05733278,-0.076879054,-0.031016754,-0.03348803,0.06090921,0.00042507332,-0.0121909715,-0.0636582,0.07998907,0.050557647,-0.060801867,0.008417662,0.0063081877,-0.051752284,-0.02898711,-0.06749802,0.03175003,0.05474481,-0.034496605,-0.056880046,-0.027640134,0.07439414,-0.07314728,-0.03922774,0.008223011,-0.099656925,0.07878658,0.1017328,0.06128522,-0.06116982,0.017900914,-0.07059835,0.051203396,0.044734467,-0.020777969,0.061470192,0.03331344,0.013527274,-0.0109947845,0.08333254,-0.03678271,-0.029029265,0.041329008,-0.006960339,0.10333955,-0.025557306,0.0010148212,0.06436613,-0.032184586,0.009339273,0.025233924,0.025494229,0.016783662,0.08463059,-0.043762267,-0.044378635,-0.0015990501,-0.07323247,-0.018376434,-0.021863613,0.028991189,0.056885038,0.04141101,0.071221784,-0.098525494,-0.031050745,-0.10326457,-0.039410755,-0.073429346,-0.085166946,-0.048321187,0.041874114,-0.064305395,0.04854781,-0.015334647,0.04166483,-0.03591764,0.011858536,0.08927603,-0.07582415,-0.010831777,-0.013180383,0.010424476,-0.028661815,0.09719253,-0.007422202,-0.009699533,-0.033465177,0.08370691,0.011242732,0.012768685,0.039397,0.01455607,0.05192314,0.048454665,0.050971534
CN1CCCC1c1cccnc1,-0.0678261,0.050720252,0.032417342,0.0028940486,0.014503986,0.053579852,-0.038729895,-0.027819188,0.05473838,-0.010996914,0.043696743,-0.006870657,-0.057265114,-0.07684558,-0.03109561,-0.033487134,0.060841363,0.0003654193,-0.01225346,-0.0636449,0.07995323,0.0506164,-0.06080187,0.008462895,0.0064021843,-0.051791843,-0.028977519,-0.06747254,0.031775948,0.054637477,-0.03452856,-0.05681238,-0.02754455,0.07441221,-0.0732776,-0.03924554,0.008176927,-0.09966806,0.07874633,0.10170499,0.061199415,-0.061213706,0.017853932,-0.07059458,0.051204197,0.044806898,-0.0207376,0.06149884,0.03330574,0.013544111,-0.011042699,0.08336623,-0.036765445,-0.02907691,0.041358083,-0.0069877356,0.103360586,-0.025495023,0.0009778365,0.064371735,-0.03218544,0.009346914,0.025252488,0.02541525,0.016845364,0.084644645,-0.04367139,-0.0444132,-0.001546869,-0.07326286,-0.018468888,-0.021859389,0.029015124,0.05685019,0.041490275,0.071271196,-0.09847891,-0.031081455,-0.10330874,-0.03939209,-0.073400885,-0.08512425,-0.048311308,0.041845996,-0.06431555,0.04852496,-0.015456021,0.041620478,-0.035939194,0.011849955,0.08935584,-0.075906694,-0.010951307,-0.013259433,0.010400716,-0.02874455,0.09714425,-0.0073794704,-0.009657064,-0.03339649,0.08362968,0.011278462,0.012761719,0.039403684,0.014600217,0.051955026,0.048441373,0.050979733
Nc1ncccn1,-0.06786122,0.0506306,0.03243532,0.002914614,0.014517058,0.0535824,-0.03870294,-0.027779447,0.05473201,-0.01102904,0.043678265,-0.00684822,-0.057313994,-0.07686958,-0.03103848,-0.03347816,0.060891543,0.00041778106,-0.012200255,-0.06363939,0.07997784,0.05057792,-0.060801882,0.00843022,0.006331833,-0.05174838,-0.028981004,-0.06749202,0.031748295,0.05471806,-0.03450033,-0.05686519,-0.0276145,0.07439915,-0.07318343,-0.039230004,0.008206624,-0.099668965,0.078774184,0.10173014,0.061265327,-0.061177123,0.017899316,-0.07060767,0.05120014,0.04475224,-0.02076839,0.061483867,0.033310145,0.013531301,-0.011003174,0.083345205,-0.036778986,-0.029041179,0.041336145,-0.006963648,0.103340715,-0.025530465,0.000994809,0.064379565,-0.0321817,0.009347631,0.025235329,0.025464095,0.016797721,0.084632084,-0.043750905,-0.04439466,-0.001581586,-0.07323097,-0.018403953,-0.021865837,0.028986081,0.056877937,0.041415963,0.07123151,-0.098510265,-0.031068757,-0.10328367,-0.039406367,-0.07342171,-0.08516037,-0.048321627,0.041852932,-0.064312495,0.048543714,-0.015377246,0.04165368,-0.035919446,0.011852907,0.08929544,-0.07583573,-0.0108676255,-0.013205301,0.010419566,-0.028679762,0.09718479,-0.0074137463,-0.009696098,-0.03344975,0.08369947,0.011244852,0.012773865,0.039402977,0.014565119,0.051921792,0.048460983,0.050967317
CCCCNC,-0.06801348,0.0502152,0.032457903,0.0029911408,0.014593117,0.05362229,-0.03851354,-0.027567653,0.05461765,-0.011231795,0.043554053,-0.00673284,-0.05753716,-0.07698781,-0.0306786,-0.033489764,0.0611522,0.0006276523,-0.012024965,-0.06372191,0.080136254,0.050314546,-0.06076877,0.008302899,0.006022377,-0.051646765,-0.029034307,-0.06761681,0.0317275,0.05508977,-0.03435768,-0.05704836,-0.027940564,0.07435118,-0.0727213,-0.03921002,0.008403329,-0.099596724,0.078907974,0.10180116,0.061571877,-0.061019544,0.018087912,-0.07062261,0.051181793,0.044539116,-0.020858048,0.061389208,0.033383414,0.013485552,-0.01084964,0.08316654,-0.036859732,-0.028837066,0.041288033,-0.006886729,0.10330953,-0.02574525,0.0011699274,0.06434327,-0.032128505,0.009301672,0.025171418,0.025777712,0.016561052,0.08465585,-0.04403732,-0.0442415,-0.0017242404,-0.073163964,-0.01804515,-0.021916706,0.028923813,0.057039805,0.041176196,0.07108363,-0.098699324,-0.030961059,-0.10316224,-0.039436754,-0.07348064,-0.085319154,-0.048408084,0.041956387,-0.064265795,0.04866663,-0.014949195,0.041822422,-0.035854667,0.011911711,0.08903987,-0.07559716,-0.010488978,-0.012902822,0.010497026,-0.028408881,0.09734376,-0.0075650723,-0.009816149,-0.033702236,0.08390884,0.011124469,0.012777357,0.039399244,0.014417944,0.051901333,0.048454966,0.050993808
CCCNCCN,-0.068014555,0.050213546,0.032459404,0.0029937578,0.014595801,0.053620405,-0.038514346,-0.027567394,0.054620206,-0.011230005,0.04355464,-0.006732147,-0.057533845,-0.076987125,-0.030681642,-0.03348923,0.061150532,0.0006236085,-0.012024488,-0.06372356,0.08013962,0.05031678,-0.06076934,0.008300986,0.0060211886,-0.051645614,-0.029033827,-0.067617625,0.0317278,0.05508371,-0.034355346,-0.057050128,-0.027939426,0.07435319,-0.07272309,-0.03921111,0.008404399,-0.09959574,0.078908496,0.10180336,0.061570026,-0.061019134,0.018087761,-0.07062135,0.051183898,0.044540774,-0.020857519,0.0613909,0.033377852,0.013486864,-0.010850819,0.08316979,-0.036860272,-0.02883994,0.041282937,-0.006886597,0.1033116,-0.025745206,0.0011681765,0.06434338,-0.032130018,0.009302838,0.025172886,0.025775686,0.016564008,0.08464977,-0.04403356,-0.044237457,-0.0017245463,-0.07316135,-0.018045738,-0.021915615,0.028923297,0.057040084,0.041176718,0.07108321,-0.09870004,-0.030958854,-0.10316202,-0.039437003,-0.0734816,-0.08532345,-0.048406996,0.04195538,-0.064263836,0.048664577,-0.014950827,0.041821696,-0.035852037,0.011913197,0.08903813,-0.075597584,-0.010485595,-0.012910254,0.0104968585,-0.028409187,0.097344235,-0.0075622587,-0.009814875,-0.033701107,0.0839083,0.011123527,0.0127774915,0.039396554,0.014420781,0.051900003,0.04845449,0.050991308
c1cc2ccc1CNCCN1CCNCc3ccc(cc3)CNCCN(CCNC2)CCNCc2ccc(cc2)CNCC1,-0.0676155,0.051140092,0.032392584,0.0027718106,0.0143740475,0.053522043,-0.038880974,-0.028054396,0.054841798,-0.010807466,0.04390213,-0.007069055,-0.05696381,-0.07665803,-0.03148366,-0.033526644,0.060433917,0.00019821525,-0.012500782,-0.06351133,0.0796956,0.050915707,-0.060874827,0.008590252,0.0066488804,-0.051897302,-0.0289452,-0.067357905,0.03176298,0.054290056,-0.034654196,-0.056527197,-0.027145218,0.07457672,-0.07378906,-0.039377145,0.008053952,-0.09978685,0.078551695,0.10166761,0.060787294,-0.061450735,0.017649824,-0.07054494,0.05124236,0.045085132,-0.020638108,0.061529674,0.033195786,0.013541194,-0.011160705,0.08347981,-0.036692653,-0.029315537,0.041434757,-0.0070422813,0.10340802,-0.025289334,0.0008267909,0.06444201,-0.03218595,0.009452073,0.02525017,0.025048185,0.01711109,0.084673375,-0.043326657,-0.04465198,-0.0014745509,-0.0734365,-0.018777652,-0.02176811,0.029125262,0.056694694,0.041796602,0.07149091,-0.098260015,-0.031175358,-0.10340041,-0.039289586,-0.0733238,-0.08492886,-0.048274003,0.04170023,-0.064368114,0.048345834,-0.015959445,0.04134422,-0.036110274,0.0118390415,0.08961285,-0.076113656,-0.011395546,-0.013625942,0.010276645,-0.029154139,0.09697476,-0.007222374,-0.009588147,-0.033154402,0.0834813,0.011472225,0.012711748,0.03942335,0.014744548,0.051946487,0.048489474,0.05097974
CCCCCCCCCCCCCCN,-0.067954905,0.0503501,0.032447632,0.0029725255,0.014563872,0.05363658,-0.038572833,-0.02763812,0.0546582,-0.0111633465,0.0435905,-0.0067893676,-0.057453096,-0.07694153,-0.030799542,-0.033497278,0.061071765,0.0005343808,-0.0120864995,-0.063710175,0.08008521,0.05039769,-0.060771298,0.00833587,0.006140899,-0.0516899,-0.029007118,-0.06757846,0.031750426,0.054962836,-0.034413762,-0.056986213,-0.02782009,0.07436228,-0.07287315,-0.03922282,0.008339378,-0.0996316,0.078868836,0.10176943,0.061456226,-0.061065577,0.017997686,-0.07061552,0.05117,0.044612005,-0.020826627,0.061426863,0.03335148,0.013504108,-0.010896608,0.08324378,-0.03682868,-0.028901618,0.041295752,-0.006926357,0.10332021,-0.025668524,0.0011193939,0.064337075,-0.03215346,0.009305859,0.02520302,0.025674835,0.016644577,0.08465315,-0.04391326,-0.04428375,-0.0016751136,-0.07319022,-0.018172259,-0.021899622,0.028959664,0.056984175,0.041287214,0.07112966,-0.09864528,-0.03098199,-0.10319159,-0.039434798,-0.07345477,-0.085255355,-0.0483737,0.041935705,-0.064271145,0.048626125,-0.015080851,0.041774035,-0.035868537,0.0119015025,0.089131236,-0.0756963,-0.010620531,-0.013012819,0.010466505,-0.028496668,0.09729951,-0.0075122016,-0.009767989,-0.033604708,0.08381018,0.011156995,0.012771972,0.03938774,0.014477184,0.051920593,0.04844388,0.050982296
CCCCCCCCCCCCCCCCN,-0.06793949,0.05039519,0.032445554,0.002962538,0.014552619,0.053633682,-0.0385917,-0.02765899,0.054668,-0.011143784,0.043602664,-0.0068040565,-0.057428382,-0.07692794,-0.03083817,-0.03349503,0.061044283,0.0005102949,-0.0121064,-0.063703,0.080068074,0.050425217,-0.06077276,0.008349352,0.0061765183,-0.051703844,-0.029001746,-0.067564696,0.03175306,0.054923486,-0.034430623,-0.056963786,-0.02778617,0.074365765,-0.07292179,-0.039226465,0.008318002,-0.09964095,0.07885481,0.10175896,0.06142269,-0.06108348,0.017974291,-0.07061256,0.05117192,0.04463532,-0.020814816,0.061436195,0.033345446,0.013506872,-0.010913476,0.08326385,-0.036821276,-0.02892025,0.04130004,-0.006933895,0.1033255,-0.025648247,0.0011042655,0.064337954,-0.032160226,0.009309525,0.025210548,0.02564172,0.016672002,0.084653236,-0.043879643,-0.0443004,-0.0016594697,-0.073200434,-0.018208323,-0.021895021,0.028970359,0.056966096,0.041316234,0.07114812,-0.098622285,-0.030992502,-0.10320376,-0.039431326,-0.07344688,-0.085236,-0.0483618,0.04192643,-0.06427453,0.04861171,-0.015125059,0.041753702,-0.03587512,0.01189485,0.08915931,-0.0757242,-0.010661556,-0.013044149,0.010459539,-0.028525542,0.09728031,-0.0074968915,-0.009753661,-0.033574305,0.083786026,0.011169434,0.012771976,0.039388422,0.014495041,0.051924374,0.04844345,0.05097969
CCCCCCCCCCCCCCCCCCN,-0.06792222,0.05044481,0.03244301,0.0029521948,0.0145402625,0.053627696,-0.038612325,-0.027682113,0.05467813,-0.011123043,0.0436156,-0.006819658,-0.05740063,-0.07691285,-0.030880457,-0.033491954,0.061013345,0.0004837541,-0.012128212,-0.063695565,0.08004852,0.050455626,-0.06077505,0.008364746,0.0062130066,-0.051719885,-0.028996592,-0.06754842,0.031755242,0.054880194,-0.03444937,-0.05693943,-0.02775,0.07436998,-0.072975084,-0.03922938,0.008294702,-0.09964906,0.078838855,0.101748794,0.061386224,-0.061104637,0.01794953,-0.070607364,0.051175714,0.04466043,-0.02080323,0.061446376,0.03333746,0.01350911,-0.010932431,0.083284475,-0.03681186,-0.028941572,0.04130444,-0.0069395984,0.10333216,-0.025627013,0.0010872483,0.06434019,-0.032166854,0.0093149785,0.02521849,0.025605798,0.016701054,0.08465252,-0.043843675,-0.044318955,-0.0016434528,-0.073211,-0.018247068,-0.021889884,0.028981233,0.056946557,0.04134735,0.07116929,-0.09859629,-0.031004217,-0.103215724,-0.039426163,-0.07343954,-0.08521491,-0.048348624,0.04191621,-0.064279296,0.048594322,-0.0151730515,0.041731227,-0.035883777,0.011888084,0.0891895,-0.075754315,-0.010705123,-0.013078056,0.010452431,-0.028558437,0.09725754,-0.0074793845,-0.00973889,-0.033542022,0.08376067,0.011185117,0.01277065,0.039390042,0.014513876,0.05192803,0.048443135,0.05097835
CCN(CC)CCN(CC)CC,-0.06797338,0.050313506,0.032446615,0.0029782774,0.014582269,0.05363027,-0.038556706,-0.0276159,0.054641463,-0.011184391,0.04358055,-0.0067681633,-0.057482935,-0.07695592,-0.03076601,-0.033508413,0.061094955,0.0005657729,-0.012072168,-0.06372075,0.08010639,0.050368376,-0.06077134,0.008329321,0.006113151,-0.051681384,-0.029021192,-0.06759918,0.031753507,0.05498991,-0.034391895,-0.057011425,-0.02785043,0.074356996,-0.07282932,-0.039216436,0.0083621405,-0.09961116,0.07888076,0.10177971,0.06149046,-0.061049104,0.018027589,-0.07061392,0.05118436,0.044598415,-0.02083411,0.061412644,0.03336539,0.01350704,-0.010889702,0.083219916,-0.03684629,-0.028887447,0.041297063,-0.00692443,0.10332405,-0.025688123,0.001142323,0.0643311,-0.0321491,0.009297175,0.025191933,0.025712889,0.016630726,0.08464953,-0.043942723,-0.044261195,-0.0016817101,-0.07318147,-0.01814098,-0.021900274,0.028951451,0.057003397,0.041265603,0.07111083,-0.09866796,-0.030970842,-0.10318732,-0.03943385,-0.07346359,-0.085283384,-0.048388034,0.041940384,-0.064274356,0.04864403,-0.015051026,0.041788824,-0.035871543,0.011905582,0.08910385,-0.075669914,-0.010584192,-0.0129847005,0.01047859,-0.028469585,0.09730485,-0.0075197886,-0.009770626,-0.03363285,0.08382812,0.011146054,0.012770108,0.03939402,0.01445711,0.051921915,0.048438985,0.050988246
