smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68
N=C(Nc1ccccc1)Nc1ccccc1,0.046191063,-0.037731405,-0.053845506,0.06857902,-0.026641637,0.1233248,0.07554532,-0.036699697,0.0007084571,0.09026198,-0.019858936,-0.026929172,-0.023090873,0.015951842,-0.0139931,-0.04035531,0.013975712,-0.07905263,-0.050797284,0.1298677,0.05227413,-0.054882187,0.022169594,0.078955166,0.09833203,-0.048124433,-0.043537535,0.0013441648,-0.0095504895,0.03416965,-0.007326203,0.037162304,-0.023703804,-0.017943468,-0.076071076,0.07641008,-0.013332281,0.04226679,-0.09048658,-0.056687012,-0.061208718,-0.03920589,0.022325365,0.009709517,0.049022973,0.050496064,-0.047927007,-0.07666963,-0.050551847,-0.06822227,0.042950477,0.011574912,0.08583928,0.004847141,-0.05562112,-0.09766679,-0.063068554,-0.10329163,-0.032097574,-0.066654176,-0.07951003,-0.05499047,0.011313528,0.015414889,0.022305503,0.10477283,0.06775442,0.09374185,-0.053362876
CC(N)C=N,0.04619523,-0.037734754,-0.05384347,0.06857788,-0.026641458,0.12333024,0.07554138,-0.03670551,0.0007139072,0.09025741,-0.019848391,-0.026928775,-0.023088947,0.015955403,-0.013991352,-0.04035402,0.013977904,-0.079054944,-0.05080229,0.12987363,0.052272268,-0.054878388,0.022163792,0.078950316,0.098321244,-0.048124366,-0.043536417,0.0013405569,-0.009556122,0.034167927,-0.007325754,0.037163183,-0.023704013,-0.017947746,-0.07606527,0.076416634,-0.013334695,0.042258553,-0.09048294,-0.056691654,-0.061209112,-0.03920146,0.022317976,0.00970548,0.049018532,0.05049788,-0.047923297,-0.07667189,-0.05055253,-0.06822386,0.04294484,0.011574958,0.08584308,0.0048526414,-0.055618644,-0.097668976,-0.06307579,-0.10329407,-0.032092985,-0.0666589,-0.079507895,-0.05498696,0.011318155,0.015418171,0.022307625,0.10477043,0.06775506,0.09373918,-0.05336926
Cc1ccc2ccccc2n1,0.046192583,-0.03773136,-0.0538462,0.06857743,-0.02664065,0.12332784,0.07554534,-0.03670074,0.0007077409,0.09025981,-0.019854022,-0.026927253,-0.02309075,0.015952263,-0.013992547,-0.040354848,0.013975019,-0.07905532,-0.05079908,0.12986612,0.052270167,-0.054878544,0.02216498,0.07895444,0.098329246,-0.048125386,-0.04353553,0.001346495,-0.009552781,0.03416753,-0.0073274514,0.037161026,-0.023701604,-0.017944537,-0.076066464,0.076413386,-0.013336379,0.042262454,-0.090484165,-0.056688946,-0.061208606,-0.0392048,0.022321803,0.009709924,0.04902287,0.050495036,-0.0479265,-0.07666911,-0.050553195,-0.06822384,0.042951286,0.011575465,0.08584047,0.004848362,-0.05561977,-0.09766775,-0.06307301,-0.10329358,-0.032097425,-0.06665756,-0.079511486,-0.054991975,0.011319526,0.015418016,0.022309128,0.10477065,0.06775306,0.09374076,-0.05336739
Cc1ccc(N)cc1C,0.046195325,-0.037732303,-0.053844128,0.06857651,-0.026642252,0.12332645,0.07554063,-0.036703154,0.0007125549,0.090258084,-0.019852992,-0.026927967,-0.023089841,0.01595207,-0.013990138,-0.04035451,0.013977403,-0.0790537,-0.050801482,0.12986954,0.05227355,-0.054879837,0.022164745,0.07895367,0.09832661,-0.04812524,-0.043536156,0.0013417769,-0.009555608,0.034168467,-0.007324322,0.03716262,-0.023706608,-0.017943889,-0.07606553,0.07641497,-0.013335522,0.042260624,-0.090484165,-0.056689687,-0.061209776,-0.039202735,0.0223216,0.009706842,0.049018916,0.0504968,-0.04792369,-0.07667241,-0.050552852,-0.06822227,0.04294624,0.01157177,0.08584095,0.0048512593,-0.055619966,-0.09766853,-0.06307579,-0.10329284,-0.03209275,-0.066662095,-0.07951006,-0.054989435,0.011321478,0.01541821,0.022306472,0.104769945,0.067753896,0.09373643,-0.0533664
c1ccc2c(c1)ncn2CCCCn1cnc2ccccc21,0.04619079,-0.03773075,-0.05384832,0.06857726,-0.026640533,0.12332605,0.07555014,-0.03669522,0.0007069539,0.09026463,-0.01985903,-0.026930131,-0.023095485,0.01594967,-0.013994066,-0.04035678,0.013972271,-0.0790484,-0.050795168,0.12986097,0.052269578,-0.0548825,0.022170886,0.07895438,0.09833388,-0.04812566,-0.0435329,0.0013444722,-0.0095498,0.034169033,-0.0073268507,0.03716173,-0.023702864,-0.017941346,-0.07607509,0.0764077,-0.013335355,0.04227061,-0.090483695,-0.056683548,-0.06121105,-0.039204665,0.0223254,0.009708686,0.049026266,0.050494224,-0.04792602,-0.07666815,-0.050548367,-0.06822254,0.042954087,0.011570838,0.08583721,0.004846749,-0.055619847,-0.09766645,-0.06306785,-0.10329296,-0.03209844,-0.06665176,-0.07950794,-0.054994397,0.011314835,0.0154150585,0.0223073,0.10477543,0.06774956,0.09374516,-0.05336481
CNN,0.046191603,-0.03773262,-0.053845644,0.068579584,-0.026640166,0.12332952,0.07554315,-0.036702823,0.00071087154,0.09025717,-0.019854138,-0.02692995,-0.023092471,0.015956465,-0.013992269,-0.040354505,0.013977578,-0.079053245,-0.050800566,0.12987503,0.05227012,-0.0548803,0.02216733,0.078950934,0.09832427,-0.048123382,-0.043537565,0.0013413467,-0.009552069,0.034170188,-0.007327684,0.03716173,-0.02370232,-0.01794526,-0.07606752,0.07641548,-0.0133356005,0.04226289,-0.09048194,-0.05668833,-0.06120851,-0.03920342,0.02232123,0.009709254,0.04902248,0.05049687,-0.04792576,-0.07666919,-0.05054938,-0.06822519,0.04294718,0.01157681,0.08583945,0.0048501426,-0.055618003,-0.09766995,-0.06307152,-0.10329622,-0.03209551,-0.066654205,-0.07950638,-0.054986116,0.011313237,0.015417046,0.02230616,0.10477227,0.06775294,0.09374158,-0.053366974
Nc1ncnc2nc[nH]c12,0.04619133,-0.03772851,-0.05385049,0.06857504,-0.02664311,0.12332976,0.075546466,-0.036704056,0.0007014978,0.09025944,-0.019857477,-0.026926512,-0.023090366,0.015954576,-0.0139919575,-0.040360957,0.013977336,-0.07905394,-0.05079682,0.12986767,0.052274883,-0.05488314,0.022170443,0.07895337,0.098335095,-0.04812402,-0.043533593,0.0013474077,-0.0095470585,0.03416943,-0.007333134,0.03715782,-0.02369996,-0.017937336,-0.07606927,0.076414816,-0.013334811,0.04226724,-0.09048869,-0.056686394,-0.061210327,-0.039207466,0.02232815,0.009714909,0.04903113,0.0504934,-0.04792521,-0.0766677,-0.05054773,-0.06822185,0.042961508,0.011573988,0.085837126,0.004847372,-0.055621475,-0.09767137,-0.06307063,-0.10329923,-0.032097615,-0.06665331,-0.07950557,-0.054993287,0.011316039,0.015415053,0.02230778,0.104773164,0.06774542,0.0937505,-0.053360183
CCc1cccc(C)c1N,0.04619354,-0.03773189,-0.053843904,0.06857708,-0.026641296,0.12332563,0.075542,-0.036702074,0.000711584,0.090258755,-0.019854631,-0.02692801,-0.023091055,0.015951913,-0.013990515,-0.040354397,0.013977114,-0.07905331,-0.050800145,0.12986888,0.05227243,-0.054881085,0.022165442,0.0789532,0.09832666,-0.048124723,-0.043535255,0.0013413839,-0.009554051,0.0341682,-0.0073242555,0.03716225,-0.023705244,-0.017943071,-0.07606615,0.07641444,-0.013337243,0.042262014,-0.09048328,-0.056687906,-0.06121009,-0.039204434,0.022321813,0.009708036,0.049021147,0.050496936,-0.047924697,-0.07667129,-0.050552074,-0.06822172,0.04294609,0.011571574,0.085839294,0.004851358,-0.055619296,-0.09766858,-0.06307467,-0.103293516,-0.032093268,-0.0666617,-0.079509914,-0.054990117,0.011320502,0.015417597,0.022306936,0.10477026,0.06775283,0.09373658,-0.05336638
CCN1CCCC1CN,0.046196613,-0.037736103,-0.053842917,0.06857643,-0.026638947,0.12332816,0.07554348,-0.03670037,0.00071552256,0.09026103,-0.019849218,-0.026929153,-0.02309046,0.01595265,-0.013991231,-0.040352046,0.013975074,-0.07905133,-0.050803255,0.12986831,0.05226937,-0.054878443,0.02216393,0.078954026,0.09832137,-0.048126917,-0.043534935,0.0013410412,-0.009558031,0.03416785,-0.0073228055,0.03716336,-0.023706105,-0.017948769,-0.076067224,0.07641328,-0.013335563,0.042260192,-0.09048276,-0.05669039,-0.061209805,-0.03920145,0.022317167,0.009703182,0.049015373,0.050497286,-0.047924414,-0.07667161,-0.050554246,-0.06822223,0.04294354,0.011569635,0.08584243,0.004851686,-0.055618197,-0.09766726,-0.063077,-0.10329206,-0.032092415,-0.06666064,-0.07951132,-0.05498957,0.011322655,0.015418434,0.022310447,0.10476951,0.06775512,0.09373637,-0.05337119
c1ccc(N2CCNCC2)cc1,0.04619414,-0.03773689,-0.053843584,0.0685776,-0.02663819,0.1233277,0.07554419,-0.036700875,0.0007140618,0.09026157,-0.019848935,-0.026931064,-0.023087785,0.015953492,-0.013992166,-0.040353045,0.013974363,-0.07905436,-0.050800983,0.12986797,0.052269995,-0.054879457,0.022163711,0.0789525,0.09832302,-0.04812634,-0.04353777,0.0013420433,-0.009556536,0.0341695,-0.0073239445,0.037165318,-0.023704212,-0.017950442,-0.07606898,0.07641041,-0.013332862,0.042261332,-0.0904831,-0.056691088,-0.06121055,-0.039203383,0.022316791,0.009706389,0.049017213,0.05049814,-0.047924582,-0.07667217,-0.05055323,-0.06822329,0.04294414,0.011573435,0.08584377,0.0048518525,-0.0556193,-0.097666554,-0.06307425,-0.10329044,-0.032092992,-0.06665771,-0.07951127,-0.054989878,0.011319127,0.015416688,0.022309758,0.104770735,0.067756414,0.09373943,-0.053370494
CN(C)CCCCN(C)C,0.046194118,-0.037738435,-0.05384255,0.06857835,-0.026636437,0.12332891,0.07554345,-0.03670124,0.00071491115,0.09025894,-0.019849602,-0.026931439,-0.02308892,0.015953755,-0.013992749,-0.040351473,0.013977818,-0.07905224,-0.050803527,0.12987171,0.052269656,-0.054877114,0.022165207,0.078955024,0.09832069,-0.048126895,-0.04353996,0.001342956,-0.00955666,0.034169666,-0.0073255515,0.03716342,-0.023703976,-0.017952155,-0.07606828,0.07641157,-0.013335135,0.042259343,-0.090483665,-0.05669123,-0.06120971,-0.039203197,0.022318661,0.009707531,0.04901566,0.05049785,-0.047927834,-0.07666905,-0.050552905,-0.06822488,0.042943884,0.01157374,0.08584203,0.0048501147,-0.055618525,-0.097667746,-0.063072786,-0.10328965,-0.032093998,-0.066657305,-0.07951375,-0.054987192,0.0113163665,0.015415034,0.022310195,0.10477148,0.067757525,0.09373808,-0.05337151
N=C(N)Nc1nc2ccccc2[nH]1,0.046191454,-0.03773067,-0.05384583,0.06857934,-0.026642788,0.12332547,0.07554537,-0.03670188,0.00070695067,0.09026133,-0.019857587,-0.026926558,-0.023091476,0.015952494,-0.013993407,-0.040356137,0.01397473,-0.07905466,-0.050796602,0.12986737,0.05227369,-0.054883793,0.022167973,0.07895236,0.09833111,-0.048122644,-0.043533865,0.0013431031,-0.009550311,0.034167796,-0.0073261703,0.03716092,-0.023703072,-0.017941363,-0.07606871,0.07641416,-0.013333976,0.042267054,-0.090486705,-0.056685276,-0.06120933,-0.039205667,0.02232275,0.00970885,0.04902451,0.05049695,-0.047925822,-0.07666896,-0.050551865,-0.06822149,0.042951033,0.011575461,0.085839316,0.004847114,-0.055621013,-0.09766709,-0.06307143,-0.103294544,-0.032098204,-0.06665542,-0.07950759,-0.05499167,0.011315789,0.015418413,0.022306219,0.10476986,0.06775365,0.09374141,-0.053363085
NCCNCCCNCCN,0.046194125,-0.037735637,-0.05384324,0.06857789,-0.026638974,0.12332911,0.07554482,-0.036701217,0.0007140981,0.09026035,-0.019848954,-0.02693072,-0.023090363,0.015953267,-0.013992675,-0.04035361,0.013976604,-0.07905345,-0.050800346,0.12987047,0.052270092,-0.054879315,0.022164885,0.078950174,0.09832143,-0.048124675,-0.043535985,0.0013409276,-0.009555414,0.034168012,-0.0073253154,0.037163336,-0.02370327,-0.017949924,-0.07606881,0.076412745,-0.013335645,0.042261336,-0.09048328,-0.056690454,-0.0612102,-0.0392025,0.02231812,0.009706184,0.04901845,0.050498813,-0.04792424,-0.07667012,-0.050551496,-0.0682239,0.04294493,0.011574292,0.08584297,0.0048515815,-0.0556188,-0.09766789,-0.06307268,-0.10329234,-0.032094114,-0.066657096,-0.07950941,-0.054988854,0.011316404,0.01541718,0.02230965,0.10477226,0.0677555,0.093740255,-0.05337052
c1ccc(CN(Cc2ccccn2)c2nc(N(Cc3ccccn3)Cc3ccccn3)nc(N(Cc3ccccn3)Cc3ccccn3)n2)nc1,0.046187244,-0.03772387,-0.05385024,0.0685778,-0.026645657,0.123314634,0.07555389,-0.03669048,0.00070006726,0.090265386,-0.01986961,-0.026931122,-0.023100708,0.015947428,-0.013991991,-0.04036069,0.013971318,-0.07904253,-0.050787456,0.12986124,0.052276395,-0.054892216,0.022180427,0.078959204,0.09834276,-0.04812805,-0.043531492,0.0013457984,-0.009548914,0.034174055,-0.0073253834,0.037163377,-0.023703963,-0.017933335,-0.07608543,0.07639877,-0.013332482,0.042281233,-0.09048517,-0.056677856,-0.061216075,-0.03920292,0.022344027,0.009707114,0.04903132,0.05048861,-0.047922928,-0.07666862,-0.050541796,-0.06821661,0.042962562,0.011562751,0.085831605,0.004842758,-0.05562204,-0.09766853,-0.06306194,-0.10329419,-0.032099806,-0.06664641,-0.079500705,-0.05499619,0.011312023,0.015410329,0.022300482,0.10477876,0.06774568,0.09374848,-0.053354695
c1cc(-c2cc(-c3ccncc3)c(-c3ccncc3)cc2-c2ccncc2)ccn1,0.046190456,-0.03773102,-0.053846765,0.068579555,-0.02664242,0.12332253,0.07554956,-0.036694966,0.0007080948,0.09026297,-0.019861285,-0.026930492,-0.023095667,0.015950698,-0.013993589,-0.04035373,0.013971388,-0.07904621,-0.050796717,0.12986211,0.052272163,-0.054882973,0.02217035,0.078958675,0.098334275,-0.0481257,-0.04353476,0.0013465025,-0.009552687,0.03417171,-0.007323323,0.037164748,-0.023704987,-0.017942203,-0.07607631,0.07640508,-0.013331201,0.042272914,-0.09048465,-0.056684867,-0.06121114,-0.039202403,0.02232901,0.0097062215,0.049022783,0.050491977,-0.04792735,-0.0766701,-0.050550465,-0.06822218,0.04295198,0.011570201,0.08583853,0.0048440825,-0.055620335,-0.097664595,-0.06306626,-0.103290096,-0.032100428,-0.06664932,-0.0795072,-0.05499277,0.011313349,0.015416133,0.02230433,0.10477353,0.067754775,0.093742855,-0.053362682
CC(CCN(C)C)N(C)C,0.04619589,-0.037739508,-0.053841982,0.06857827,-0.026637517,0.12332794,0.07554151,-0.036702275,0.0007161349,0.090258494,-0.019848034,-0.026930518,-0.023088142,0.015954945,-0.013992215,-0.04035116,0.01397579,-0.07905112,-0.05080484,0.12987119,0.05226901,-0.05487889,0.022163305,0.07895466,0.09831928,-0.04812758,-0.043539274,0.0013430715,-0.009558797,0.03417056,-0.007324718,0.037163585,-0.023705825,-0.017951652,-0.076067224,0.07641364,-0.013334613,0.042260405,-0.090484254,-0.056691457,-0.061211392,-0.03920159,0.022316352,0.009705981,0.049013555,0.05049832,-0.047926255,-0.07667062,-0.05055358,-0.06822332,0.04294235,0.011571893,0.085843675,0.0048497133,-0.055619404,-0.0976672,-0.06307526,-0.103290066,-0.032092668,-0.06665844,-0.07951178,-0.054987714,0.011319935,0.015417014,0.022310711,0.10476899,0.0677581,0.09373613,-0.053371638
c1cn(CCCn2ccnc2)cn1,0.04619304,-0.037736207,-0.05384727,0.0685779,-0.02663827,0.12333098,0.0755478,-0.03670172,0.0007097153,0.090261765,-0.019848993,-0.026931306,-0.02308758,0.015955232,-0.01399404,-0.04035437,0.013974827,-0.07905427,-0.05080061,0.12986693,0.052270688,-0.054878235,0.02216293,0.07895377,0.098326854,-0.0481246,-0.043537855,0.0013483874,-0.009554189,0.034171235,-0.007326912,0.03716365,-0.023701265,-0.017949447,-0.07607045,0.07640995,-0.013329994,0.042263895,-0.0904861,-0.056691717,-0.061209112,-0.039202236,0.022319702,0.009710021,0.049020525,0.0504952,-0.04792524,-0.076669924,-0.050553083,-0.06822584,0.04295089,0.011577279,0.08584526,0.0048481375,-0.05561965,-0.09766537,-0.06307117,-0.103292465,-0.032098852,-0.06665099,-0.07951113,-0.054990724,0.011314649,0.0154192215,0.022310244,0.104771376,0.06775549,0.093745716,-0.053369414
N=C(N)c1ccc(C(=N)N)cc1,0.046190504,-0.037732713,-0.053842712,0.06857966,-0.026644157,0.123326175,0.075543866,-0.03670629,0.000707834,0.090258226,-0.019854229,-0.026926197,-0.023089897,0.015955087,-0.013991753,-0.040356338,0.013976881,-0.079054564,-0.05079899,0.12986784,0.052275613,-0.05488257,0.022165615,0.07895151,0.09832824,-0.048123393,-0.04353627,0.0013444833,-0.009551134,0.034168217,-0.0073268306,0.03716308,-0.02370146,-0.01794437,-0.07606805,0.0764146,-0.013335329,0.042265624,-0.09048611,-0.056689642,-0.06121176,-0.039207242,0.02232262,0.009712156,0.049025405,0.050496407,-0.04792733,-0.07667036,-0.05055091,-0.06822191,0.042949483,0.01157645,0.085839964,0.0048489114,-0.055619508,-0.09766771,-0.06306904,-0.10329248,-0.032096688,-0.06665512,-0.07950594,-0.054991372,0.011312317,0.015414693,0.022305623,0.10477222,0.067753926,0.093741834,-0.053364597
CCNCCCN,0.046195526,-0.03773738,-0.05384236,0.06857789,-0.026639065,0.123329505,0.07554211,-0.036703568,0.000716513,0.09025885,-0.019847494,-0.02692947,-0.023089852,0.015954364,-0.013991496,-0.040351804,0.013977155,-0.07905386,-0.05080359,0.12987182,0.052270405,-0.054877985,0.022162464,0.07895112,0.09831929,-0.048124693,-0.04353601,0.001339972,-0.009557892,0.034167964,-0.0073230322,0.037163597,-0.02370535,-0.017949667,-0.07606587,0.076415315,-0.013334844,0.04225824,-0.09048274,-0.056691125,-0.061209798,-0.039201114,0.022314798,0.009704445,0.049016036,0.05049873,-0.047924187,-0.07667163,-0.050553683,-0.068223745,0.04294171,0.011572742,0.08584359,0.0048529413,-0.055617407,-0.09766749,-0.063076496,-0.10329267,-0.032092225,-0.06665982,-0.07951039,-0.054987192,0.011319384,0.015419281,0.022309849,0.104769476,0.067756675,0.093736425,-0.053371474
c1ccc(-c2nnn[nH]2)cc1,0.04618956,-0.037728712,-0.053847246,0.06858077,-0.026641097,0.12332566,0.07554844,-0.03670137,0.0007031411,0.090261556,-0.019860983,-0.026928635,-0.023091894,0.015953152,-0.013995336,-0.04035899,0.013977554,-0.079054125,-0.050796036,0.12986743,0.052275583,-0.054885518,0.022172965,0.078954756,0.09833477,-0.048122868,-0.043533497,0.0013444051,-0.00954511,0.034167834,-0.00732945,0.037159845,-0.023701202,-0.017939167,-0.076070204,0.07641245,-0.013332676,0.042269003,-0.09048706,-0.05668255,-0.061208725,-0.039207395,0.02232736,0.009711465,0.049028404,0.050496697,-0.047927015,-0.07666683,-0.05054989,-0.06822282,0.04295601,0.011575763,0.08583737,0.0048464276,-0.05562251,-0.097667396,-0.06306949,-0.10329664,-0.032098774,-0.066652626,-0.07950711,-0.054991327,0.011311181,0.015414969,0.022305163,0.104772106,0.06775096,0.0937465,-0.05335935
CC1=CC(=C(c2ccc(N)c(C)c2)c2ccc(N)c(C)c2)C=CC1=N,0.046190843,-0.037730202,-0.053842414,0.06857924,-0.02664404,0.12332015,0.0755468,-0.036699444,0.00070724357,0.09026273,-0.019858038,-0.026926246,-0.023093909,0.015953045,-0.0139902625,-0.04035601,0.013972772,-0.07905033,-0.050796624,0.12986575,0.052272964,-0.054887105,0.022169326,0.078954086,0.09832786,-0.04812713,-0.043533795,0.0013429001,-0.009552997,0.034168787,-0.0073234816,0.037163623,-0.023703039,-0.017942484,-0.076071724,0.07641028,-0.013336748,0.04226935,-0.09048399,-0.056686282,-0.061212834,-0.039205614,0.022326075,0.009706492,0.049024,0.050493874,-0.047925767,-0.0766709,-0.05055072,-0.06821674,0.04294912,0.011568981,0.085837565,0.004848417,-0.055619024,-0.09766793,-0.063070744,-0.10329391,-0.032095592,-0.0666563,-0.0795052,-0.054993622,0.011318114,0.015414526,0.02230631,0.104771845,0.06775235,0.09373837,-0.053364303
CN1CCCN(C)CCN(C)CCCN(C)CC1,0.046193186,-0.03774032,-0.053842664,0.06857965,-0.026635649,0.1233293,0.07554271,-0.036703806,0.00071405154,0.090259224,-0.019847877,-0.026931621,-0.02308536,0.015959105,-0.01399279,-0.040352367,0.013976487,-0.07905145,-0.050803695,0.1298764,0.052270696,-0.054879874,0.022163752,0.07895441,0.09831993,-0.04812856,-0.043542348,0.00134423,-0.009555317,0.03417215,-0.0073270816,0.0371643,-0.023702983,-0.017953843,-0.076069474,0.0764122,-0.013331275,0.042260647,-0.09048319,-0.05669286,-0.06120962,-0.03920315,0.02231852,0.009707617,0.049015395,0.050498404,-0.047924906,-0.07666865,-0.050552502,-0.06822421,0.042943124,0.011576134,0.08584377,0.0048490446,-0.055618536,-0.09766778,-0.06307223,-0.10329127,-0.03209291,-0.066654876,-0.07951044,-0.05498556,0.011313766,0.015414112,0.022309167,0.104769856,0.0677559,0.0937399,-0.053371385
Cc1c(C)c(N)c(C)c(C)c1N,0.04619139,-0.037729904,-0.053841203,0.06857622,-0.026643155,0.123325065,0.075541854,-0.03670582,0.00070952065,0.090258114,-0.019857591,-0.026924653,-0.023090102,0.01595187,-0.013988035,-0.040355057,0.0139791295,-0.07905286,-0.050799794,0.1298702,0.05227835,-0.054880872,0.022166457,0.078955844,0.098329395,-0.04812547,-0.043535016,0.0013406277,-0.009550909,0.034165893,-0.0073239054,0.037163176,-0.0237047,-0.017942127,-0.07606605,0.07641521,-0.013339035,0.042260427,-0.09048206,-0.05668904,-0.061209273,-0.03920828,0.022327308,0.00970847,0.04902394,0.050495625,-0.047925834,-0.07666951,-0.050551448,-0.06821944,0.042946484,0.011572515,0.08583489,0.0048506884,-0.055617422,-0.09766987,-0.0630726,-0.10329226,-0.032093335,-0.06666448,-0.079509914,-0.05499101,0.011317201,0.015412367,0.022302553,0.10477122,0.06774902,0.093736015,-0.05336518
Nc1nc2ccccc2[nH]1,0.046191357,-0.03773014,-0.053846776,0.068579085,-0.026641268,0.12332735,0.07554695,-0.036701623,0.0007065041,0.09026076,-0.019857775,-0.026927818,-0.023091182,0.01595438,-0.013993191,-0.040357754,0.0139759015,-0.07905461,-0.0507982,0.1298672,0.052273005,-0.05488296,0.022168055,0.07895328,0.09833142,-0.048122816,-0.043534104,0.0013452973,-0.009548632,0.034167744,-0.007328835,0.037160307,-0.023701468,-0.017940618,-0.076067284,0.07641429,-0.0133337155,0.042266063,-0.09048547,-0.056685787,-0.06120832,-0.039206333,0.022322994,0.009710897,0.049026184,0.050496038,-0.0479258,-0.07666919,-0.05055247,-0.068222485,0.042953383,0.011575562,0.08583976,0.004848473,-0.05562091,-0.097666845,-0.063071966,-0.10329679,-0.032096937,-0.06665544,-0.079508096,-0.054991532,0.01131659,0.01541759,0.022307914,0.104770586,0.06775188,0.09374356,-0.053361803
Cc1ccc2nc[nH]c2c1,0.0461915,-0.03773368,-0.053847063,0.06857974,-0.026639622,0.12332963,0.07554339,-0.036702752,0.0007091258,0.09025765,-0.019853752,-0.02692896,-0.0230898,0.01595574,-0.0139942225,-0.040354304,0.013976639,-0.07905495,-0.050799996,0.12987125,0.052270014,-0.05487984,0.022164254,0.07895217,0.09832751,-0.048123255,-0.043537132,0.0013447255,-0.009551372,0.03416913,-0.007327771,0.037160877,-0.02370157,-0.01794397,-0.076065645,0.07641622,-0.013334628,0.04226269,-0.090483606,-0.056687232,-0.06120778,-0.039204314,0.02231942,0.0097108185,0.04902307,0.05049708,-0.04792604,-0.07666878,-0.050552517,-0.06822598,0.042948224,0.011577987,0.08584088,0.0048491247,-0.055619735,-0.09766705,-0.06307307,-0.10329499,-0.032096762,-0.06665608,-0.07950951,-0.054988265,0.011315864,0.015420211,0.022307552,0.10476872,0.06775415,0.09374079,-0.053366933
CCC1=C(CC)c2nc1c1[nH]c(c(CC)c1CC)c1[nH]c(c(CC)c1CC)c1[nH]c(c3nc(c4[nH]c(c(CC)c4CC)c4[nH]c(c(CC)c4CC)c4[nH]c2c(CC)c4CC)C(CC)=C3CC)c(CC)c1CC,0.04619348,-0.037727576,-0.053862557,0.06857429,-0.026647842,0.123321205,0.0755519,-0.03668662,0.0007059141,0.090268806,-0.019876165,-0.026935132,-0.023105133,0.015943173,-0.0139954025,-0.04036043,0.0139723485,-0.07903624,-0.05079345,0.12985563,0.052279964,-0.054889776,0.022184841,0.07896219,0.09835451,-0.048119485,-0.043531947,0.0013466924,-0.00955075,0.034181647,-0.0073215123,0.03715774,-0.02371961,-0.0179248,-0.07609266,0.07639934,-0.013319317,0.042290628,-0.090501964,-0.056669928,-0.06121485,-0.03919397,0.02234216,0.009705633,0.049024485,0.050488446,-0.047925327,-0.07666857,-0.050541423,-0.0682199,0.04296974,0.0115578985,0.08583259,0.0048329188,-0.05562582,-0.097662196,-0.063060135,-0.10329317,-0.03210638,-0.0666336,-0.07950395,-0.054992594,0.011309043,0.015419609,0.022299565,0.10477854,0.06775275,0.093752965,-0.053345423
CCC1(CC)c2ccc([nH]2)CN(C)Cc2ccc([nH]2)C(CC)(CC)c2ccc([nH]2)CN(C)Cc2ccc1[nH]2,0.04619244,-0.03773191,-0.05384928,0.068580195,-0.026640965,0.12332237,0.075546324,-0.036695503,0.00070946757,0.09026404,-0.019860553,-0.026931986,-0.023095,0.015951462,-0.013993857,-0.040356018,0.013971124,-0.07904695,-0.050796635,0.12986812,0.052271996,-0.0548872,0.022171155,0.07895507,0.09833469,-0.04812555,-0.043536454,0.0013432875,-0.009552609,0.03417465,-0.007322862,0.037162833,-0.023709727,-0.017941477,-0.07607654,0.07640746,-0.013327248,0.042272687,-0.09048584,-0.056681983,-0.061212063,-0.03919833,0.022325259,0.009704769,0.049019583,0.05049584,-0.04792055,-0.07666946,-0.05054808,-0.06822187,0.04295048,0.011570201,0.08583976,0.0048438646,-0.055621207,-0.09766591,-0.06306932,-0.103294246,-0.03209686,-0.06665008,-0.07950518,-0.054989375,0.0113145,0.015419568,0.022303322,0.10477148,0.06775358,0.093740314,-0.053362448
